#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3B342CFC10A60D52-15DD9710BB02EE2C
#datatype	hitsFull Results
#status	0
#Start time	2026-09-19T18:34:27	Run time	0:00:02:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#386 - >Sman__Smp_134260	non-specific	132950	20	330	4.89839e-19	87.6264	cd06619	PKc_MKK5	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270734	20	242	4.95267e-19	88.6114	cd05582	STKc_RSK_N	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270810	14	330	5.34264e-19	87.4198	cd06642	STKc_STK25	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271132	14	318	5.78453e-19	87.132	cd14662	STKc_SnRK2	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270634	18	227	8.6838e-19	87.0513	cd05038	PTKc_Jak_rpt2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271130	1	252	1.01633e-18	88.2225	cd14228	STKc_HIPK1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270821	10	319	1.04937e-18	86.9631	cd06659	STKc_PAK6	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270791	20	278	1.05119e-18	87.0443	cd06618	PKc_MKK7	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271088	12	319	1.17969e-18	86.0679	cd14186	STKc_PLK4	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	133243	15	226	1.33972e-18	85.772	cd05112	PTKc_Itk	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	140293	70	351	1.42473e-18	88.9205	PTZ00267	PTZ00267	NC	cl31419
Q#386 - >Sman__Smp_134260	superfamily	140293	70	351	1.42473e-18	88.9205	cl31419	PTZ00267 superfamily	NC	 - 
Q#386 - >Sman__Smp_134260	non-specific	271072	20	345	1.55549e-18	86.6269	cd14170	STKc_MAPKAPK2	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271056	20	227	1.72835e-18	86.0224	cd14154	STKc_LIMK	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	240344	12	351	2.04871e-18	88.773	PTZ00283	PTZ00283	C	cl36538
Q#386 - >Sman__Smp_134260	superfamily	240344	12	351	2.04871e-18	88.773	cl36538	PTZ00283 superfamily	C	 - 
Q#386 - >Sman__Smp_134260	non-specific	270747	12	233	2.43008e-18	87.0473	cd05596	STKc_ROCK	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270770	9	235	2.79654e-18	86.516	cd05619	STKc_nPKC_theta	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270817	20	276	2.91505e-18	85.1338	cd06651	STKc_MEKK3	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270918	13	159	3.37511e-18	84.8163	cd14016	STKc_CK1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270903	36	227	4.01332e-18	85.1437	cd14001	PKc_TOPK	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	133187	15	263	4.05885e-18	84.781	cd05056	PTKc_FAK	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270651	15	227	5.45839e-18	84.5328	cd05066	PTKc_EphR_A	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270769	11	233	6.04297e-18	85.8546	cd05618	STKc_aPKC_iota	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173625	13	253	6.39136e-18	84.3169	cd05032	PTKc_InsR_like	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271089	6	318	7.27082e-18	83.8291	cd14187	STKc_PLK1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270646	15	263	7.29953e-18	84.391	cd05053	PTKc_FGFR	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270989	14	319	8.50947e-18	83.7369	cd14087	STKc_PSKH1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270658	16	322	9.47872e-18	83.537	cd05073	PTKc_Hck	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173657	12	257	9.5742e-18	83.3908	cd05113	PTKc_Btk_Bmx	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270879	14	307	1.39983e-17	84.1449	cd13977	STKc_PDIK1L	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270742	18	247	1.46814e-17	84.1884	cd05590	STKc_nPKC_eta	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271060	18	229	1.5156e-17	83.3174	cd14158	STKc_IRAK4	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	132980	11	334	1.59979e-17	84.3301	cd06649	PKc_MEK2	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270771	12	246	1.67886e-17	84.6658	cd05621	STKc_ROCK2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270744	20	235	1.71636e-17	83.9736	cd05592	STKc_nPKC_theta_like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270809	19	230	1.89593e-17	83.1981	cd06641	STKc_MST3	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271016	11	319	1.95708e-17	82.6316	cd14114	STKc_Twitchin_like	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270885	17	318	2.14006e-17	82.2734	cd13983	STKc_WNK	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271090	12	318	2.66425e-17	81.982	cd14188	STKc_PLK2	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	183880	14	227	2.73106e-17	86.3627	PRK13184	pknD	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271097	14	320	2.80604e-17	82.3583	cd14195	STKc_DAPK3	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270645	15	235	3.02647e-17	82.0837	cd05052	PTKc_Abl	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	133248	12	264	3.21407e-17	82.0971	cd05148	PTKc_Srm_Brk	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271096	14	319	3.87396e-17	81.9891	cd14194	STKc_DAPK1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270765	13	354	5.16818e-17	82.6596	cd05614	STKc_MSK2_N	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270753	20	290	5.43804e-17	82.7571	cd05602	STKc_SGK1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270772	12	247	5.91555e-17	83.5161	cd05622	STKc_ROCK1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	133213	11	234	6.5318e-17	80.7959	cd05082	PTKc_Csk	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270636	19	226	7.52768e-17	80.8492	cd05040	PTKc_Ack_like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270685	15	245	8.91881e-17	80.676	cd05114	PTKc_Tec_Rlk	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270735	20	318	1.01698e-16	80.5152	cd05583	STKc_MSK_N	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270650	18	227	1.12506e-16	80.086	cd05060	PTKc_Syk_like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270767	20	250	1.31538e-16	81.1988	cd05616	STKc_cPKC_beta	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270653	12	244	1.45707e-16	80.1433	cd05068	PTKc_Frk_like	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270902	20	259	1.89817e-16	79.9657	cd14000	STKc_LRRK	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	133247	20	225	2.10445e-16	79.6214	cd05116	PTKc_Syk	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270754	20	229	2.21891e-16	80.7835	cd05603	STKc_SGK2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	132988	3	343	2.40843e-16	80.067	cd06657	STKc_PAK4	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271118	14	319	2.53752e-16	80.8444	cd14216	STKc_SRPK1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	133181	17	226	2.90348e-16	79.8761	cd05050	PTKc_Musk	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271091	12	318	2.9539e-16	79.2009	cd14189	STKc_PLK3	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270897	20	275	3.06001e-16	78.8978	cd13995	STKc_MAP3K8	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	132971	14	230	3.07693e-16	79.326	cd06640	STKc_MST4	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271047	15	235	3.29183e-16	79.3159	cd14145	STKc_MLK1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271070	10	319	3.8515e-16	79.7064	cd14168	STKc_CaMKI_delta	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270657	18	237	3.94831e-16	78.9296	cd05072	PTKc_Lyn	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270990	28	319	4.0385e-16	78.9138	cd14088	STKc_CaMK_like	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173715	18	245	4.11295e-16	80.4409	cd05626	STKc_LATS2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270940	19	229	4.15196e-16	79.236	cd14038	STKc_IKK_beta	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271107	18	227	4.94842e-16	78.904	cd14205	PTKc_Jak2_rpt2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270740	18	307	1.09317e-15	78.6163	cd05588	STKc_aPKC	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271124	20	227	1.12863e-15	77.6768	cd14222	STKc_LIMK2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	165478	9	325	1.14315e-15	79.2685	PHA03212	PHA03212	N	cl31529
Q#386 - >Sman__Smp_134260	superfamily	165478	9	325	1.14315e-15	79.2685	cl31529	PHA03212 superfamily	N	 - 
Q#386 - >Sman__Smp_134260	non-specific	270755	20	275	1.3245e-15	78.4658	cd05604	STKc_SGK3	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270643	9	252	1.39108e-15	77.5062	cd05049	PTKc_Trk	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271011	14	319	1.66812e-15	76.7814	cd14109	PK_Unc-89_rpt1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270743	20	233	1.68399e-15	77.9175	cd05591	STKc_nPKC_epsilon	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270961	20	230	1.84427e-15	76.3792	cd14059	STKc_MAP3K12_13	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270652	16	252	2.17629e-15	76.4638	cd05067	PTKc_Lck_Blk	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270768	11	252	2.2734e-15	78.1393	cd05617	STKc_aPKC_zeta	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271092	20	242	2.4026e-15	76.4968	cd14190	STKc_MLCK2	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270929	23	257	2.79791e-15	76.3844	cd14027	STKc_RIP1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173686	20	233	3.0048e-15	77.3536	cd05595	STKc_PKB_beta	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270666	11	245	3.54731e-15	75.6801	cd05083	PTKc_Chk	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270812	12	319	3.75294e-15	76.2372	cd06645	STKc_MAP4K3	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270870	20	158	4.04304e-15	72.4749	cd13968	PKc_like	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270813	13	319	4.11432e-15	75.8357	cd06646	STKc_MAP4K5	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270943	8	255	4.12229e-15	76.6373	cd14041	STKc_TLK2	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270924	28	318	4.52053e-15	75.4586	cd14022	PK_TRB2	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270655	16	256	4.71345e-15	75.8753	cd05070	PTKc_Fyn	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	133186	13	235	4.81281e-15	76.37	cd05055	PTKc_PDGFR	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271105	18	244	5.38435e-15	75.3381	cd14203	PTKc_Src_Fyn_like	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271058	20	227	6.34296e-15	75.248	cd14156	PKc_LIMK_like_unk	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270964	20	242	8.66097e-15	74.7373	cd14062	STKc_Raf	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270967	20	227	8.83205e-15	74.4498	cd14065	PKc_LIMK_like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271093	14	319	8.88025e-15	74.6555	cd14191	STKc_MLCK1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173644	18	227	9.00256e-15	75.3507	cd05079	PTKc_Jak1_rpt2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270729	118	334	9.27043e-15	74.8708	cd05577	STKc_GRK	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	165476	2	246	9.40176e-15	77.4265	PHA03210	PHA03210	NC	cl31528
Q#386 - >Sman__Smp_134260	superfamily	165476	2	246	9.40176e-15	77.4265	cl31528	PHA03210 superfamily	NC	 - 
Q#386 - >Sman__Smp_134260	non-specific	270963	20	235	9.73318e-15	74.7371	cd14061	STKc_MLK	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173502	11	251	1.10412e-14	77.8552	PTZ00266	PTZ00266	C	cl31758
Q#386 - >Sman__Smp_134260	superfamily	173502	11	251	1.10412e-14	77.8552	cl31758	PTZ00266 superfamily	C	 - 
Q#386 - >Sman__Smp_134260	non-specific	133230	13	265	1.57603e-14	75.001	cd05099	PTKc_FGFR4	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271015	14	233	1.61213e-14	74.2409	cd14113	STKc_Trio_C	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270890	20	220	2.00051e-14	74.8351	cd13988	STKc_TBK1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270741	20	235	2.2148e-14	74.6444	cd05589	STKc_PKN	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270766	6	250	2.55627e-14	74.6482	cd05615	STKc_cPKC_alpha	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270942	8	319	3.06522e-14	73.9375	cd14040	STKc_TLK1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271123	20	227	3.09281e-14	73.4515	cd14221	STKc_LIMK1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173710	20	235	3.47369e-14	73.8247	cd05620	STKc_nPKC_delta	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270647	16	235	4.12508e-14	73.2931	cd05054	PTKc_VEGFR	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270775	18	247	4.30977e-14	74.3129	cd05625	STKc_LATS1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270659	12	264	4.92106e-14	73.0281	cd05074	PTKc_Tyro3	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271012	12	240	4.93654e-14	72.6433	cd14110	STKc_obscurin_rpt2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270723	20	233	5.40156e-14	73.5442	cd05571	STKc_PKB	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271095	14	275	5.61139e-14	72.2537	cd14193	STKc_MLCK4	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270642	20	226	5.93274e-14	72.7932	cd05048	PTKc_Ror	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270668	20	244	6.1657e-14	71.9607	cd05085	PTKc_Fer	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270893	15	229	6.57097e-14	72.1583	cd13991	STKc_NIK	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270679	15	235	7.58989e-14	72.7403	cd05101	PTKc_FGFR2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270664	18	227	7.96899e-14	72.2397	cd05080	PTKc_Tyk2_rpt2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270764	13	275	8.5023e-14	72.3405	cd05613	STKc_MSK1_N	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270773	12	251	9.74198e-14	73.5109	cd05623	STKc_MRCK_alpha	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270739	20	250	1.06425e-13	72.4248	cd05587	STKc_cPKC	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270878	67	233	1.10193e-13	71.3053	cd13976	PK_TRB	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270777	20	233	1.1085e-13	73.1496	cd05628	STKc_NDR1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270914	47	318	1.13327e-13	71.2367	cd14012	PK_eIF2AK_GCN2_rpt1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271002	14	319	1.1721e-13	71.1541	cd14100	STKc_PIM1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270644	59	227	1.47766e-13	71.5994	cd05051	PTKc_DDR	NC	cl21453
Q#386 - >Sman__Smp_134260	non-specific	133228	52	227	1.52713e-13	71.5455	cd05097	PTKc_DDR_like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270671	12	258	1.5384e-13	71.5687	cd05089	PTKc_Tie1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173652	15	235	1.65693e-13	71.9756	cd05100	PTKc_FGFR3	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270745	11	233	1.69952e-13	72.421	cd05593	STKc_PKB_gamma	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270778	13	229	2.0695e-13	72.1891	cd05629	STKc_NDR_like_fungal	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270686	17	227	2.16509e-13	70.7454	cd05115	PTKc_Zap-70	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271053	15	251	2.17793e-13	70.8603	cd14151	STKc_B-Raf	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271003	14	277	2.29147e-13	70.6485	cd14101	STKc_PIM2	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270678	20	264	2.33291e-13	71.1964	cd05098	PTKc_FGFR1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270748	13	258	2.33868e-13	71.6095	cd05597	STKc_DMPK_like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270641	20	258	2.5459e-13	70.4547	cd05047	PTKc_Tie	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173653	120	235	2.68793e-13	71.9793	cd05105	PTKc_PDGFR_alpha	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270774	13	251	2.95595e-13	71.9637	cd05624	STKc_MRCK_beta	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271048	20	235	3.70525e-13	70.0664	cd14146	STKc_MLK4	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	274846	36	283	3.78396e-13	72.9551	TIGR03903	TOMM_kin_cyc	C	cl37341
Q#386 - >Sman__Smp_134260	superfamily	274846	36	283	3.78396e-13	72.9551	cl37341	TOMM_kin_cyc superfamily	C	 - 
Q#386 - >Sman__Smp_134260	non-specific	270776	11	233	4.0096e-13	71.2423	cd05627	STKc_NDR2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270656	16	244	4.26315e-13	70.1011	cd05071	PTKc_Src	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	223069	11	318	4.6216e-13	69.885	PHA03390	pk1	 - 	cl33733
Q#386 - >Sman__Smp_134260	superfamily	223069	11	318	4.6216e-13	69.885	cl33733	pk1 superfamily	 - 	 - 
Q#386 - >Sman__Smp_134260	non-specific	270654	16	264	4.88858e-13	70.1004	cd05069	PTKc_Yes	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270746	9	233	5.12245e-13	70.8285	cd05594	STKc_PKB_alpha	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270677	12	227	5.36155e-13	70.0214	cd05095	PTKc_DDR2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270856	26	318	5.37374e-13	70.4015	cd08216	PK_STRAD	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270962	21	254	5.42214e-13	69.2158	cd14060	STKc_MLTK	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	177557	58	316	5.58559e-13	70.6753	PHA03209	PHA03209	N	cl31822
Q#386 - >Sman__Smp_134260	superfamily	177557	58	316	5.58559e-13	70.6753	cl31822	PHA03209 superfamily	N	 - 
Q#386 - >Sman__Smp_134260	non-specific	270665	20	227	5.81164e-13	69.9222	cd05081	PTKc_Jak3_rpt2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270933	20	318	6.39592e-13	69.3643	cd14031	STKc_WNK3	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270667	19	244	1.10365e-12	68.4188	cd05084	PTKc_Fes	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271010	14	277	1.32648e-12	68.3902	cd14108	STKc_SPEG_rpt1	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271134	20	230	1.34031e-12	68.291	cd14664	STK_BAK1_like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270756	118	275	1.5607e-12	68.536	cd05605	STKc_GRK4_like	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270900	20	226	1.72354e-12	68.6193	cd13998	STKc_TGFbR-like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270966	20	233	2.26535e-12	67.5543	cd14064	PKc_TNNI3K	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271050	20	230	2.2816e-12	67.7043	cd14148	STKc_MLK2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271052	18	251	2.54537e-12	67.7345	cd14150	STKc_A-Raf	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270957	19	227	2.72813e-12	67.7871	cd14055	STKc_TGFbR2_like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270761	11	229	3.13775e-12	68.3672	cd05610	STKc_MASTL	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270941	20	229	5.7648e-12	66.8646	cd14039	STKc_IKK_alpha	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270631	15	235	7.11453e-12	66.404	cd05035	PTKc_TAM	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270648	10	227	8.76903e-12	66.2842	cd05057	PTKc_EGFR_like	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173616	12	281	9.26189e-12	66.9274	PTZ00426	PTZ00426	 - 	cl31769
Q#386 - >Sman__Smp_134260	superfamily	173616	12	281	9.26189e-12	66.9274	cl31769	PTZ00426 superfamily	 - 	 - 
Q#386 - >Sman__Smp_134260	non-specific	271120	14	319	1.22064e-11	66.5811	cd14218	STKc_SRPK3	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270674	16	252	1.33917e-11	65.7576	cd05092	PTKc_TrkA	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271006	14	319	1.48555e-11	65.2669	cd14104	STKc_Titin	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271109	120	235	1.52548e-11	66.1795	cd14207	PTKc_VEGFR1	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270935	14	318	1.5347e-11	65.0244	cd14033	STKc_WNK4	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	140307	20	319	1.73124e-11	66.9125	PTZ00284	PTZ00284	N	cl31421
Q#386 - >Sman__Smp_134260	superfamily	140307	20	319	1.73124e-11	66.9125	cl31421	PTZ00284 superfamily	N	 - 
Q#386 - >Sman__Smp_134260	non-specific	270922	60	314	1.99502e-11	65.3413	cd14020	STKc_KIS	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270956	20	238	2.59603e-11	65.0752	cd14054	STKc_BMPR2_AMHR2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270913	71	321	2.70997e-11	64.6509	cd14011	PK_SCY1_like	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271049	11	235	2.88125e-11	64.2801	cd14147	STKc_MLK3	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270758	12	233	3.29023e-11	64.5404	cd05607	STKc_GRK7	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270780	18	235	4.56221e-11	64.6077	cd05632	STKc_GRK5	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270681	120	235	4.96705e-11	64.6167	cd05103	PTKc_VEGFR2	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271051	19	251	5.92312e-11	63.8969	cd14149	STKc_C-Raf	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270680	120	241	7.17117e-11	64.2302	cd05102	PTKc_VEGFR3	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271004	61	319	7.91383e-11	63.0503	cd14102	STKc_PIM3	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270675	13	252	8.00673e-11	63.5207	cd05093	PTKc_TrkB	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270926	71	233	8.46256e-11	62.5888	cd14024	PK_TRB3	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271061	20	230	8.75071e-11	63.3059	cd14159	STKc_IRAK1	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270927	91	257	9.49894e-11	62.8968	cd14025	STKc_RIP4_like	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	173631	13	252	9.52878e-11	63.0581	cd05045	PTKc_RET	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	270640	20	239	9.86074e-11	62.8195	cd05044	PTKc_c-ros	 - 	cl21453
Q#386 - >Sman__Smp_134260	non-specific	133238	120	234	9.97464e-11	64.2615	cd05107	PTKc_PDGFR_beta	N	cl21453
Q#386 - >Sman__Smp_134260	non-specific	442859	56	159	1.10046e-10	60.3581	COG3642	Bud32	C	cl43919
Q#386 - >Sman__Smp_134260	superfamily	442859	56	159	1.10046e-10	60.3581	cl43919	Bud32 superfamily	C	 - 
Q#386 - >Sman__Smp_134260	non-specific	270779	18	233	1.12417e-10	63.1184	cd05630	STKc_GRK6	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	271125	13	275	1.22883e-10	63.143	cd14223	STKc_GRK2	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	223009	121	246	1.23063e-10	64.1437	PHA03211	PHA03211	N	cl33717
Q#386 - >Sman__Smp_134260	superfamily	223009	121	246	1.23063e-10	64.1437	cl33717	PHA03211 superfamily	N	 - 
Q#386 - >Sman__Smp_134260	non-specific	270919	13	165	1.40952e-10	62.2753	cd14017	STKc_TTBK	C	cl21453
Q#386 - >Sman__Smp_134260	non-specific	165473	60	250	2.09464e-10	62.9391	PHA03207	PHA03207	NC	cl31527
Q#386 - >Sman__Smp_134260	superfamily	165473	60	250	2.09464e-10	62.9391	cl31527	PHA03207 superfamily	NC	 - 
