#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-121BC2D0B85A57AD-230B9E948119D13C
#datatype	hitsFull Results
#status	0
#Start time	2026-09-19T20:31:15	Run time	0:00:00:22
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#78 - >Sman__Smp_181250	specific	394996	1003	1096	5.88505e-05	42.7873	pfam00041	fn3	 - 	cl21522
Q#78 - >Sman__Smp_181250	non-specific	409421	312	357	0.000296436	40.922	cd05764	IgI_SALM5_like	C	cl11960
Q#78 - >Sman__Smp_181250	superfamily	472250	312	357	0.000296436	40.922	cl11960	Ig superfamily	C	 - 
Q#78 - >Sman__Smp_181250	non-specific	409445	704	762	0.000574376	40.6171	cd05859	Ig4_PDGFR	N	cl11960
Q#78 - >Sman__Smp_181250	superfamily	472250	704	762	0.000574376	40.6171	cl11960	Ig superfamily	N	 - 
Q#78 - >Sman__Smp_181250	non-specific	409562	700	761	0.00166364	39.0285	cd20970	IgI_1_MuSK	NC	cl11960
Q#78 - >Sman__Smp_181250	non-specific	409544	700	761	0.00310218	38.2465	cd20952	IgI_5_Robo	NC	cl11960
Q#78 - >Sman__Smp_181250	specific	464046	700	761	0.0099616	36.3894	pfam13927	Ig_3	N	cl48240
Q#78 - >Sman__Smp_181250	superfamily	464046	700	761	0.0099616	36.3894	cl48240	Ig_3 superfamily	N	 - 
Q#79 - >Sman__Smp_204750	non-specific	409389	129	211	5.67044e-20	85.5302	cd05724	IgI_2_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	superfamily	472250	129	211	5.67044e-20	85.5302	cl11960	Ig superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	409390	220	298	1.95163e-18	81.2875	cd05725	IgI_3_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	superfamily	472250	220	298	1.95163e-18	81.2875	cl11960	Ig superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	409391	304	401	4.85004e-15	71.9109	cd05726	IgI_4_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	superfamily	472250	304	401	4.85004e-15	71.9109	cl11960	Ig superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	400151	302	397	4.4971e-14	68.8234	pfam07679	I-set	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	214653	226	298	1.65931e-13	67.1452	smart00410	IG_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	400151	129	211	2.42666e-13	66.8974	pfam07679	I-set	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	400151	215	298	8.78382e-13	65.3566	pfam07679	I-set	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409570	302	395	1.29377e-12	64.7206	cd20978	IgI_4_hemolin-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	464046	214	285	1.70226e-12	64.1238	pfam13927	Ig_3	 - 	cl48240
Q#79 - >Sman__Smp_204750	superfamily	464046	214	285	1.70226e-12	64.1238	cl48240	Ig_3 superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	409390	127	211	3.99102e-12	63.1831	cd05725	IgI_3_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	214653	129	211	6.06267e-12	62.908	smart00410	IG_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409358	137	211	1.0321e-11	62.0924	cd04969	Ig5_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	464046	301	383	1.23453e-11	61.8126	pfam13927	Ig_3	 - 	cl48240
Q#79 - >Sman__Smp_204750	superfamily	464046	301	383	1.23453e-11	61.8126	cl48240	Ig_3 superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	409560	137	211	1.60506e-11	61.8745	cd20968	IgI_2_MuSK	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409490	26	119	1.64117e-11	62.184	cd07693	IgC_1_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	superfamily	472250	26	119	1.64117e-11	62.184	cl11960	Ig superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	specific	214653	308	397	1.65585e-11	61.7524	smart00410	IG_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409353	140	207	2.82876e-11	60.4207	cd00096	Ig	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409353	43	114	8.53316e-11	58.8799	cd00096	Ig	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409544	127	211	1.10168e-10	59.4325	cd20952	IgI_5_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409549	129	212	1.14885e-10	59.4678	cd20957	IgC2_3_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	464046	129	196	2.13691e-10	58.3458	pfam13927	Ig_3	 - 	cl48240
Q#79 - >Sman__Smp_204750	superfamily	464046	129	196	2.13691e-10	58.3458	cl48240	Ig_3 superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	409570	127	200	2.45745e-10	58.1722	cd20978	IgI_4_hemolin-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409357	129	200	2.7888e-10	58.3275	cd04968	IgI_3_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409544	303	395	3.28581e-10	57.8917	cd20952	IgI_5_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409397	301	387	3.99266e-10	57.8878	cd05734	Ig_DSCAM	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409367	44	107	6.50331e-10	57.0733	cd04978	Ig4_L1-NrCAM_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409388	129	211	6.74025e-10	56.821	cd05723	IgI_4_Neogenin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	464046	25	104	7.60863e-10	56.805	pfam13927	Ig_3	 - 	cl48240
Q#79 - >Sman__Smp_204750	superfamily	464046	25	104	7.60863e-10	56.805	cl48240	Ig_3 superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	409405	302	397	7.61534e-10	57.1205	cd05744	IgI_Myotilin_C_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143222	229	298	7.69986e-10	56.4851	cd05745	Ig3_Peroxidasin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409549	228	296	4.41726e-09	54.8454	cd20957	IgC2_3_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409353	232	288	4.43123e-09	54.2575	cd00096	Ig	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409358	302	395	6.26697e-09	54.3884	cd04969	Ig5_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409391	216	298	7.99856e-09	54.577	cd05726	IgI_4_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409353	319	387	8.96247e-09	53.4871	cd00096	Ig	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409422	302	391	9.9124e-09	54.0921	cd05765	IgI_3_WFIKKN-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409358	215	298	1.14776e-08	53.618	cd04969	Ig5_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143205	307	395	1.21844e-08	53.3729	cd05728	Ig4_Contactin-2-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409460	137	200	1.47078e-08	52.9911	cd05876	Ig3_L1-CAM	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409442	215	298	1.65641e-08	53.3251	cd05856	IgI_2_FGFRL1-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409546	301	387	2.32648e-08	53.0851	cd20954	IgI_7_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409412	219	297	4.01334e-08	51.7892	cd05754	IgI_Perlecan_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	238020	540	635	4.13083e-08	52.1135	cd00063	FN3	 - 	cl21522
Q#79 - >Sman__Smp_204750	superfamily	473895	540	635	4.13083e-08	52.1135	cl21522	FN3 superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	409399	302	398	7.15725e-08	51.4931	cd05736	IgI_2_Follistatin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143205	43	107	7.35167e-08	51.0617	cd05728	Ig4_Contactin-2-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409438	137	211	7.66864e-08	51.153	cd05852	Ig5_Contactin-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143222	137	211	8.09423e-08	50.7071	cd05745	Ig3_Peroxidasin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409405	129	200	8.23221e-08	51.3425	cd05744	IgI_Myotilin_C_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409393	215	298	8.8073e-08	51.4516	cd05729	IgI_2_FGFR_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409390	307	395	9.86636e-08	50.8567	cd05725	IgI_3_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409562	221	298	9.89029e-08	50.9696	cd20970	IgI_1_MuSK	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409561	312	395	1.25059e-07	50.8513	cd20969	IgI_Lingo-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	214495	540	633	1.78136e-07	49.9205	smart00060	FN3	 - 	cl21522
Q#79 - >Sman__Smp_204750	non-specific	409570	215	298	1.78595e-07	50.083	cd20978	IgI_4_hemolin-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143205	220	298	1.91532e-07	49.9061	cd05728	Ig4_Contactin-2-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409550	137	212	2.18349e-07	49.8731	cd20958	IgI_5_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409405	215	298	2.95667e-07	49.8018	cd05744	IgI_Myotilin_C_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409412	129	209	3.31189e-07	49.478	cd05754	IgI_Perlecan_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409406	146	212	3.57867e-07	49.1254	cd05748	Ig_Titin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409421	137	200	4.74547e-07	49.0112	cd05764	IgI_SALM5_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409544	221	298	5.70494e-07	48.6469	cd20952	IgI_5_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409387	304	397	5.7418e-07	49.0135	cd05722	IgI_1_Neogenin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	214653	42	107	6.11136e-07	48.6557	smart00410	IG_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409421	316	397	6.55045e-07	48.626	cd05764	IgI_SALM5_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409397	129	211	7.84058e-07	48.643	cd05734	Ig_DSCAM	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143222	316	397	8.99547e-07	47.6255	cd05745	Ig3_Peroxidasin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409420	129	211	1.0137e-06	47.9994	cd05763	IgI_LRIG1-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143224	210	292	1.04388e-06	48.1208	cd05747	IgI_Titin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	395002	43	107	1.04994e-06	47.9599	pfam00047	ig	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409368	137	216	1.05873e-06	47.8394	cd04979	Ig_Semaphorin_C	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409562	124	211	1.14562e-06	47.888	cd20970	IgI_1_MuSK	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409548	301	395	1.15809e-06	47.9399	cd20956	IgI_4_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409544	406	494	1.51563e-06	47.4913	cd20952	IgI_5_Robo	C	cl11960
Q#79 - >Sman__Smp_204750	superfamily	472250	406	494	1.51563e-06	47.4913	cl11960	Ig superfamily	C	 - 
Q#79 - >Sman__Smp_204750	non-specific	409490	149	211	1.53534e-06	47.9316	cd07693	IgC_1_Robo	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409356	302	392	1.54803e-06	48.0083	cd04967	IgI_1_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409357	221	288	1.75569e-06	47.542	cd04968	IgI_3_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409420	304	397	1.76846e-06	47.6142	cd05763	IgI_LRIG1-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409562	297	387	1.88467e-06	47.5028	cd20970	IgI_1_MuSK	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409473	215	298	2.12554e-06	47.4561	cd05892	IgI_Myotilin_C	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409549	306	395	2.15745e-06	47.1414	cd20957	IgC2_3_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409564	26	107	2.18376e-06	47.1923	cd20972	IgI_2_Titin_Z1z2-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409564	301	397	2.50364e-06	47.1923	cd20972	IgI_2_Titin_Z1z2-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409387	28	104	2.57676e-06	47.0875	cd05722	IgI_1_Neogenin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409454	45	108	2.68929e-06	46.8981	cd05868	Ig4_NrCAM	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409571	20	107	2.92395e-06	46.7945	cd20979	IgI_1_hemolin-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409391	129	200	3.11376e-06	46.873	cd05726	IgI_4_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	394996	846	930	3.13952e-06	46.6393	pfam00041	fn3	 - 	cl21522
Q#79 - >Sman__Smp_204750	superfamily	473895	846	930	3.13952e-06	46.6393	cl21522	FN3 superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	143205	129	200	3.35769e-06	46.4393	cd05728	Ig4_Contactin-2-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	400151	43	107	3.37182e-06	46.4818	pfam07679	I-set	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409357	29	110	3.37868e-06	46.7716	cd04968	IgI_3_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409394	221	298	3.39844e-06	46.2485	cd05731	Ig3_L1-CAM_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409543	302	398	3.78292e-06	46.645	cd20951	IgI_titin_I1-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409435	302	391	3.81577e-06	46.8595	cd05848	IgI_1_Contactin-5	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409420	217	299	5.1767e-06	46.0734	cd05763	IgI_LRIG1-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409544	45	107	5.56014e-06	45.9505	cd20952	IgI_5_Robo	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409399	45	116	5.61093e-06	46.1003	cd05736	IgI_2_Follistatin_like	N	cl11960
Q#79 - >Sman__Smp_204750	specific	394996	541	635	6.47293e-06	45.8689	pfam00041	fn3	 - 	cl21522
Q#79 - >Sman__Smp_204750	non-specific	409436	302	392	6.89022e-06	46.1012	cd05849	IgI_1_Contactin-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409356	149	209	7.51435e-06	45.6971	cd04967	IgI_1_Contactin	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409561	216	298	7.61607e-06	45.8437	cd20969	IgI_Lingo-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409568	215	298	8.21527e-06	45.7041	cd20976	IgI_4_MYLK-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409473	302	395	8.33708e-06	45.5301	cd05892	IgI_Myotilin_C	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409400	323	397	8.51495e-06	45.3881	cd05738	IgI_2_RPTP_IIa_LAR_like	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409389	221	298	8.61531e-06	45.4694	cd05724	IgI_2_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409570	26	117	9.06665e-06	45.4606	cd20978	IgI_4_hemolin-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	395002	228	294	1.06493e-05	45.2635	pfam00047	ig	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409435	26	120	1.11552e-05	45.3188	cd05848	IgI_1_Contactin-5	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409443	229	298	1.25194e-05	45.2293	cd05857	IgI_2_FGFR	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409565	310	397	1.3409e-05	44.873	cd20973	IgI_telokin-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409443	313	395	1.36683e-05	45.2293	cd05857	IgI_2_FGFR	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409550	43	107	1.38667e-05	44.8655	cd20958	IgI_5_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409397	215	288	1.4049e-05	45.1762	cd05734	Ig_DSCAM	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409367	216	299	1.68735e-05	44.7469	cd04978	Ig4_L1-NrCAM_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409568	137	211	1.70922e-05	44.5485	cd20976	IgI_4_MYLK-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143224	129	210	1.77079e-05	44.654	cd05747	IgI_Titin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143259	301	398	1.7997e-05	44.6272	cd05851	IgI_3_Contactin-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409402	223	289	2.04854e-05	44.3075	cd05740	IgI_hCEACAM_2_4_6_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409388	232	298	2.48631e-05	44.1094	cd05723	IgI_4_Neogenin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143220	229	290	2.81793e-05	43.6326	cd05743	Ig_Perlecan_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143220	137	200	2.90198e-05	43.6326	cd05743	Ig_Perlecan_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409412	303	396	3.12306e-05	43.7	cd05754	IgI_Perlecan_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409397	26	113	3.87271e-05	44.0206	cd05734	Ig_DSCAM	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409582	302	387	3.89653e-05	43.5506	cd20990	IgI_2_Palladin_C	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	464026	43	116	4.0228e-05	43.1525	pfam13895	Ig_2	N	cl48236
Q#79 - >Sman__Smp_204750	superfamily	464026	43	116	4.0228e-05	43.1525	cl48236	Ig_2 superfamily	N	 - 
Q#79 - >Sman__Smp_204750	non-specific	409546	215	298	4.24145e-05	43.8403	cd20954	IgI_7_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409357	301	394	4.37306e-05	43.3048	cd04968	IgI_3_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409473	129	200	4.42695e-05	43.6041	cd05892	IgI_Myotilin_C	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409394	137	212	5.80224e-05	42.7817	cd05731	Ig3_L1-CAM_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	238020	844	935	6.35474e-05	43.2539	cd00063	FN3	 - 	cl21522
Q#79 - >Sman__Smp_204750	non-specific	143207	133	204	7.94365e-05	42.997	cd05730	IgI_3_NCAM-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409561	137	200	8.169e-05	42.7621	cd20969	IgI_Lingo-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409541	304	388	0.000116861	42.3181	cd20949	IgI_Twitchin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	214495	856	927	0.000127557	41.8313	smart00060	FN3	 - 	cl21522
Q#79 - >Sman__Smp_204750	non-specific	409396	20	111	0.000129453	42.3933	cd05733	IgI_L1-CAM_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409490	302	391	0.000130581	42.5388	cd07693	IgC_1_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409353	455	497	0.000134098	41.5459	cd00096	Ig	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409401	306	398	0.000135246	41.8094	cd05739	IgI_3_RPTP_IIa_LAR_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143207	45	107	0.000141255	42.2266	cd05730	IgI_3_NCAM-1	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409388	319	397	0.00015348	41.7982	cd05723	IgI_4_Neogenin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409568	301	395	0.000155507	41.8521	cd20976	IgI_4_MYLK-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409438	302	397	0.000159382	41.9082	cd05852	Ig5_Contactin-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409548	137	201	0.000161014	42.1619	cd20956	IgI_4_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409393	311	395	0.000167393	41.8217	cd05729	IgI_2_FGFR_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409437	140	219	0.000174082	41.8338	cd05850	IgI_1_Contactin-2	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409442	43	107	0.000179817	41.7691	cd05856	IgI_2_FGFRL1-like	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409408	215	298	0.000188654	41.7281	cd05750	Ig_Pro_neuregulin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409504	312	390	0.000195102	41.665	cd16082	IgC_CRIg	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409546	26	104	0.000207935	41.9143	cd20954	IgI_7_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409402	138	211	0.000211763	41.6111	cd05740	IgI_hCEACAM_2_4_6_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409400	45	114	0.000238051	41.5361	cd05738	IgI_2_RPTP_IIa_LAR_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143223	319	395	0.000243508	40.6284	cd05746	Ig4_Peroxidasin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409546	129	211	0.000247838	41.5291	cd20954	IgI_7_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409400	128	212	0.000292258	41.1509	cd05738	IgI_2_RPTP_IIa_LAR_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409356	26	120	0.000305789	41.4599	cd04967	IgI_1_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409395	224	288	0.000312993	41.3559	cd05732	IgI_NCAM-1_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143223	43	108	0.000314358	40.2432	cd05746	Ig4_Peroxidasin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143259	33	107	0.000321887	41.1604	cd05851	IgI_3_Contactin-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409436	149	210	0.000347913	41.0936	cd05849	IgI_1_Contactin-1	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409561	41	104	0.000360436	40.8361	cd20969	IgI_Lingo-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409387	434	500	0.000361278	40.9243	cd05722	IgI_1_Neogenin_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409393	43	107	0.000414749	41.0513	cd05729	IgI_2_FGFR_like	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409562	47	104	0.000450938	40.5692	cd20970	IgI_1_MuSK	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409438	215	298	0.000500201	40.3674	cd05852	Ig5_Contactin-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409541	45	107	0.00057498	40.3921	cd20949	IgI_Twitchin_like	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	395002	134	195	0.000660706	39.8707	pfam00047	ig	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409551	223	298	0.000666282	40.1683	cd20959	IgI_6_Dscam	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409383	411	496	0.000686612	40.8935	cd05718	IgV_1_PVR_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409405	26	107	0.000689177	40.1718	cd05744	IgI_Myotilin_C_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409381	128	210	0.000692651	40.4595	cd05716	IgV_pIgR_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409394	43	107	0.000747167	39.7001	cd05731	Ig3_L1-CAM_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409560	308	391	0.000800369	39.9181	cd20968	IgI_2_MuSK	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409543	129	212	0.000985325	39.7114	cd20951	IgI_titin_I1-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409560	221	288	0.00104224	39.5329	cd20968	IgI_2_MuSK	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409457	137	202	0.00106435	39.4114	cd05873	Ig_Sema4D_like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409455	137	196	0.00108038	39.6373	cd05871	Ig_Sema3	C	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409490	215	289	0.00118052	39.8424	cd07693	IgC_1_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409420	28	114	0.00121725	39.525	cd05763	IgI_LRIG1-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409359	221	302	0.00126454	39.8409	cd04970	Ig6_Contactin	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409391	28	118	0.00127328	39.5542	cd05726	IgI_4_Robo	 - 	cl11960
Q#79 - >Sman__Smp_204750	specific	464046	405	497	0.00131028	39.0858	pfam13927	Ig_3	 - 	cl48240
Q#79 - >Sman__Smp_204750	superfamily	464046	405	497	0.00131028	39.0858	cl48240	Ig_3 superfamily	 - 	 - 
Q#79 - >Sman__Smp_204750	non-specific	409542	312	387	0.00141516	39.6078	cd20950	IgI_2_JAM1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	143277	214	288	0.00147303	39.5781	cd05869	IgI_NCAM-1	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409569	45	104	0.0017081	39.2965	cd20977	IgI_3_hemolin-like	N	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409538	134	211	0.00193988	39.0567	cd20946	IgV_1_JAM1-like	 - 	cl11960
Q#79 - >Sman__Smp_204750	non-specific	409549	47	104	0.00194463	38.667	cd20957	IgC2_3_Dscam	N	cl11960
