candidate_id	reference_species	orthologues	relationship	source_group_size	target_group_size	source_file
Shae__MS3_00002715	Xlae	Xlae__GeneID_108714249, Xlae__GeneID_108715541, Xlae__GeneID_399172, Xlae__GeneID_495290	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00003183	Xlae	Xlae__GeneID_108702596, Xlae__GeneID_431888, Xlae__GeneID_444514, Xlae__GeneID_446745	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007880	Xlae	Xlae__GeneID_108708789, Xlae__GeneID_443918, Xlae__GeneID_444525, Xlae__GeneID_495223	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00001381	Xlae	Xlae__GeneID_734182, Xlae__GeneID_779337	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008284	Xlae	Xlae__GeneID_100127345, Xlae__GeneID_108704088, Xlae__GeneID_779085	one-to-many	1	3	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00003535	Xlae	Xlae__GeneID_108716907, Xlae__GeneID_121395135, Xlae__GeneID_121395136, Xlae__GeneID_447015	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00005371	Xlae	Xlae__GeneID_108702927, Xlae__GeneID_108718467, Xlae__GeneID_108719827, Xlae__GeneID_444138	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00002824	Xlae	Xlae__GeneID_108717254, Xlae__GeneID_108718305, Xlae__GeneID_399286, Xlae__GeneID_432072	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008957	Xlae	Xlae__GeneID_108716137, Xlae__GeneID_108718546	many-to-many	3	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00004315	Xlae	Xlae__GeneID_108697633, Xlae__GeneID_108705375, Xlae__GeneID_373768, Xlae__GeneID_399287	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008601	Xlae	Xlae__GeneID_108706817, Xlae__GeneID_108711545, Xlae__GeneID_108712220, Xlae__GeneID_108712767	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00006313	Xlae	Xlae__GeneID_108707144, Xlae__GeneID_108708293, Xlae__GeneID_108709614, Xlae__GeneID_108716267	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00001825	Xlae	Xlae__GeneID_432196, Xlae__GeneID_444502	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007604	Xlae	Xlae__GeneID_108714604, Xlae__GeneID_432084, Xlae__GeneID_495118, Xlae__GeneID_779225	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007496	Xlae	Xlae__GeneID_108710970, Xlae__GeneID_379806, Xlae__GeneID_444592, Xlae__GeneID_494829	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00002424	Xlae	Xlae__GeneID_108701360, Xlae__GeneID_108702982, Xlae__GeneID_446749, Xlae__GeneID_446771	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00005251	Xlae	Xlae__GeneID_108711121, Xlae__GeneID_379995, Xlae__GeneID_447307, Xlae__GeneID_447782	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00006566	Xlae	Xlae__GeneID_108700478, Xlae__GeneID_414456, Xlae__GeneID_447077, Xlae__GeneID_495362	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007109	Xlae	Xlae__GeneID_394276, Xlae__GeneID_394347	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00006767	Xlae	Xlae__GeneID_108710710, Xlae__GeneID_380110, Xlae__GeneID_414693	one-to-many	1	3	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00004405	Xlae	Xlae__GeneID_108696263, Xlae__GeneID_108697216, Xlae__GeneID_444025	many-to-many	2	3	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00005586	Xlae	Xlae__GeneID_108709487, Xlae__GeneID_108711086, Xlae__GeneID_108713158, Xlae__GeneID_496058	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00001662	Xlae	Xlae__GeneID_100189575, Xlae__GeneID_398338, Xlae__GeneID_399097, Xlae__GeneID_779056	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00003544	Xlae	Xlae__GeneID_380229, Xlae__GeneID_735101	many-to-many	2	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00002534	Xlae	Xlae__GeneID_380229, Xlae__GeneID_735101	many-to-many	2	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00009653	Xlae	Xlae__GeneID_121399356, Xlae__GeneID_373593, Xlae__GeneID_378532	one-to-many	1	3	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008061	Xlae	Xlae__GeneID_108719915, Xlae__GeneID_121394544, Xlae__GeneID_121394551, Xlae__GeneID_121394552, Xlae__GeneID_121394553	one-to-many	1	5	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00005382	Xlae	Xlae__GeneID_108700780, Xlae__GeneID_108702496, Xlae__GeneID_108719018	one-to-many	1	3	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00001786	Xlae	Xlae__GeneID_108708334, Xlae__GeneID_373780, Xlae__GeneID_496328	one-to-many	1	3	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008174	Xlae	Xlae__GeneID_108703569, Xlae__GeneID_108717002, Xlae__GeneID_380143	one-to-many	1	3	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00006076	Xlae	Xlae__GeneID_108705108, Xlae__GeneID_108709319, Xlae__GeneID_397696, Xlae__GeneID_398298	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00004774	Xlae	Xlae__GeneID_108697423, Xlae__GeneID_446316	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008685	Xlae	Xlae__GeneID_108696071, Xlae__GeneID_108697357	many-to-many	2	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00011163	Xlae	Xlae__GeneID_108701232, Xlae__GeneID_380084	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00006556	Xlae	Xlae__GeneID_444707, Xlae__GeneID_734495	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00005021	Xlae	Xlae__GeneID_108703801, Xlae__GeneID_108709347, Xlae__GeneID_398295, Xlae__GeneID_414522	one-to-many	1	4	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00004657	Xlae	Xlae__GeneID_108712802, Xlae__GeneID_379991	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00004068	Xlae	Xlae__GeneID_108716819, Xlae__GeneID_108717930	many-to-many	2	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00003724	Xlae	Xlae__GeneID_100036860, Xlae__GeneID_414882	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008971	Xlae	Xlae__GeneID_399471, Xlae__GeneID_431908	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008673	Xlae	Xlae__GeneID_108707957	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00010803	Xlae	Xlae__GeneID_443741, Xlae__GeneID_734239	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007174	Xlae	Xlae__GeneID_398179	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00005632	Xlae	Xlae__GeneID_444414, Xlae__GeneID_446640	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00004076	Xlae	Xlae__GeneID_108707299, Xlae__GeneID_108718398	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007430	Xlae	Xlae__GeneID_444368, Xlae__GeneID_495357	one-to-many	1	2	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008566	Xlae	Xlae__GeneID_399296	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007047	Xlae	Xlae__GeneID_373770	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007700	Xlae	Xlae__GeneID_100037212	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00008251	Xlae	Xlae__GeneID_100101286	many-to-one	2	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00001622	Xlae	Xlae__GeneID_108718926	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007449	Xlae	Xlae__GeneID_397927	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007688	Xlae	Xlae__GeneID_734568	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00007411	Xlae	Xlae__GeneID_380417	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Shae__MS3_00009095	Xlae	Xlae__GeneID_108708143	one-to-one	1	1	Orthologues/Orthologues_Shae/Shae__v__Xlae.tsv
Sjap__EWB00_002502	Xlae	Xlae__GeneID_100337595, Xlae__GeneID_100653490, Xlae__GeneID_108699710, Xlae__GeneID_108703086, Xlae__GeneID_108711140, Xlae__GeneID_108713105, Xlae__GeneID_108716753, Xlae__GeneID_379351, Xlae__GeneID_379752, Xlae__GeneID_398426, Xlae__GeneID_398459, Xlae__GeneID_431847, Xlae__GeneID_432314, Xlae__GeneID_734918, Xlae__GeneID_779096, Xlae__GeneID_779129	one-to-many	1	16	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_008162	Xlae	Xlae__GeneID_100191023, Xlae__GeneID_100191024, Xlae__GeneID_108695684, Xlae__GeneID_108697272, Xlae__GeneID_108697840, Xlae__GeneID_108704562, Xlae__GeneID_108705066, Xlae__GeneID_108707429, Xlae__GeneID_108707501, Xlae__GeneID_108707897, Xlae__GeneID_108708233, Xlae__GeneID_108708862, Xlae__GeneID_108709206, Xlae__GeneID_108709572, Xlae__GeneID_108711356, Xlae__GeneID_108716868, Xlae__GeneID_108717147, Xlae__GeneID_108717159, Xlae__GeneID_108717965, Xlae__GeneID_108718198, Xlae__GeneID_108718221, Xlae__GeneID_121401677, Xlae__GeneID_378530, Xlae__GeneID_379148, Xlae__GeneID_394370, Xlae__GeneID_398362, Xlae__GeneID_734241, Xlae__GeneID_779062, Xlae__GeneID_779117	many-to-many	2	29	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_009388	Xlae	Xlae__GeneID_100127273, Xlae__GeneID_108699981, Xlae__GeneID_108708232, Xlae__GeneID_108708415, Xlae__GeneID_108709459, Xlae__GeneID_108709713, Xlae__GeneID_108713109, Xlae__GeneID_108714730, Xlae__GeneID_108715929, Xlae__GeneID_108717963, Xlae__GeneID_380398, Xlae__GeneID_398256, Xlae__GeneID_398264, Xlae__GeneID_444152, Xlae__GeneID_446852, Xlae__GeneID_447182, Xlae__GeneID_447738	many-to-many	2	17	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_003590	Xlae	Xlae__GeneID_100127273, Xlae__GeneID_108699981, Xlae__GeneID_108708232, Xlae__GeneID_108708415, Xlae__GeneID_108709459, Xlae__GeneID_108709713, Xlae__GeneID_108713109, Xlae__GeneID_108714730, Xlae__GeneID_108715929, Xlae__GeneID_108717963, Xlae__GeneID_380398, Xlae__GeneID_398256, Xlae__GeneID_398264, Xlae__GeneID_444152, Xlae__GeneID_446852, Xlae__GeneID_447182, Xlae__GeneID_447738	many-to-many	2	17	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_004406	Xlae	Xlae__GeneID_100036955, Xlae__GeneID_108695301, Xlae__GeneID_108708097, Xlae__GeneID_108708930, Xlae__GeneID_108709526, Xlae__GeneID_108717237, Xlae__GeneID_373609, Xlae__GeneID_373647, Xlae__GeneID_373649, Xlae__GeneID_379629, Xlae__GeneID_379812, Xlae__GeneID_380430, Xlae__GeneID_734720	many-to-many	3	13	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_007873	Xlae	Xlae__GeneID_100036955, Xlae__GeneID_108695301, Xlae__GeneID_108708097, Xlae__GeneID_108708930, Xlae__GeneID_108709526, Xlae__GeneID_108717237, Xlae__GeneID_373609, Xlae__GeneID_373647, Xlae__GeneID_373649, Xlae__GeneID_379629, Xlae__GeneID_379812, Xlae__GeneID_380430, Xlae__GeneID_734720	many-to-many	3	13	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_007520	Xlae	Xlae__GeneID_100036955, Xlae__GeneID_108695301, Xlae__GeneID_108708097, Xlae__GeneID_108708930, Xlae__GeneID_108709526, Xlae__GeneID_108717237, Xlae__GeneID_373609, Xlae__GeneID_373647, Xlae__GeneID_373649, Xlae__GeneID_379629, Xlae__GeneID_379812, Xlae__GeneID_380430, Xlae__GeneID_734720	many-to-many	3	13	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_007395	Xlae	Xlae__GeneID_108699974, Xlae__GeneID_108700840, Xlae__GeneID_108701482, Xlae__GeneID_108701483, Xlae__GeneID_108703076, Xlae__GeneID_108705040, Xlae__GeneID_108714172, Xlae__GeneID_108719903, Xlae__GeneID_380419, Xlae__GeneID_380515, Xlae__GeneID_397738, Xlae__GeneID_397739, Xlae__GeneID_398983	many-to-many	3	13	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_008239	Xlae	Xlae__GeneID_108699974, Xlae__GeneID_108700840, Xlae__GeneID_108701482, Xlae__GeneID_108701483, Xlae__GeneID_108703076, Xlae__GeneID_108705040, Xlae__GeneID_108714172, Xlae__GeneID_108719903, Xlae__GeneID_380419, Xlae__GeneID_380515, Xlae__GeneID_397738, Xlae__GeneID_397739, Xlae__GeneID_398983	many-to-many	3	13	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_010448	Xlae	Xlae__GeneID_108699974, Xlae__GeneID_108700840, Xlae__GeneID_108701482, Xlae__GeneID_108701483, Xlae__GeneID_108703076, Xlae__GeneID_108705040, Xlae__GeneID_108714172, Xlae__GeneID_108719903, Xlae__GeneID_380419, Xlae__GeneID_380515, Xlae__GeneID_397738, Xlae__GeneID_397739, Xlae__GeneID_398983	many-to-many	3	13	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_008724	Xlae	Xlae__GeneID_100381138, Xlae__GeneID_108699989, Xlae__GeneID_108720125, Xlae__GeneID_379332, Xlae__GeneID_379971, Xlae__GeneID_398402, Xlae__GeneID_398621, Xlae__GeneID_399357, Xlae__GeneID_444524, Xlae__GeneID_447052	many-to-many	2	10	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_006199	Xlae	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	4	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_006201	Xlae	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	4	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_001102	Xlae	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	4	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_006200	Xlae	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	4	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_002919	Xlae	Xlae__GeneID_100191022, Xlae__GeneID_108701397, Xlae__GeneID_108718824, Xlae__GeneID_108719000, Xlae__GeneID_108719885, Xlae__GeneID_394366, Xlae__GeneID_397839, Xlae__GeneID_397842, Xlae__GeneID_397997, Xlae__GeneID_495051	one-to-many	1	10	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_001228	Xlae	Xlae__GeneID_108701455, Xlae__GeneID_108702885, Xlae__GeneID_108709904, Xlae__GeneID_108718935, Xlae__GeneID_108719963, Xlae__GeneID_121400055, Xlae__GeneID_373815, Xlae__GeneID_397859, Xlae__GeneID_397981, Xlae__GeneID_399277, Xlae__GeneID_399283, Xlae__GeneID_495087	one-to-many	1	12	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_009358	Xlae	Xlae__GeneID_108696776, Xlae__GeneID_108697820, Xlae__GeneID_108701647, Xlae__GeneID_108702159, Xlae__GeneID_108703204, Xlae__GeneID_108711231, Xlae__GeneID_404226, Xlae__GeneID_404227, Xlae__GeneID_447031	one-to-many	1	9	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_010727	Xlae	Xlae__GeneID_108698614, Xlae__GeneID_108698979, Xlae__GeneID_108699197, Xlae__GeneID_108700575, Xlae__GeneID_108715130, Xlae__GeneID_108716412, Xlae__GeneID_108717395, Xlae__GeneID_398511	many-to-many	2	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_004137	Xlae	Xlae__GeneID_108698614, Xlae__GeneID_108698979, Xlae__GeneID_108699197, Xlae__GeneID_108700575, Xlae__GeneID_108715130, Xlae__GeneID_108716412, Xlae__GeneID_108717395, Xlae__GeneID_398511	many-to-many	2	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_002194	Xlae	Xlae__GeneID_100037253, Xlae__GeneID_108698451, Xlae__GeneID_108698712, Xlae__GeneID_108700150, Xlae__GeneID_108709331, Xlae__GeneID_108717877, Xlae__GeneID_399376, Xlae__GeneID_443729, Xlae__GeneID_445821	one-to-many	1	9	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_002869	Xlae	Xlae__GeneID_108702890, Xlae__GeneID_108708650, Xlae__GeneID_378686, Xlae__GeneID_379708, Xlae__GeneID_397699, Xlae__GeneID_397755, Xlae__GeneID_399443, Xlae__GeneID_446423	one-to-many	1	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_008748	Xlae	Xlae__GeneID_108697372, Xlae__GeneID_397701, Xlae__GeneID_397782, Xlae__GeneID_398181, Xlae__GeneID_399325, Xlae__GeneID_399347, Xlae__GeneID_399444, Xlae__GeneID_779370	one-to-many	1	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_006050	Xlae	Xlae__GeneID_108715125, Xlae__GeneID_399422, Xlae__GeneID_431885, Xlae__GeneID_432169, Xlae__GeneID_446326, Xlae__GeneID_446752, Xlae__GeneID_446865, Xlae__GeneID_734930	many-to-many	2	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_010649	Xlae	Xlae__GeneID_108715125, Xlae__GeneID_399422, Xlae__GeneID_431885, Xlae__GeneID_432169, Xlae__GeneID_446326, Xlae__GeneID_446752, Xlae__GeneID_446865, Xlae__GeneID_734930	many-to-many	2	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_008807	Xlae	Xlae__GeneID_108699719, Xlae__GeneID_108716609, Xlae__GeneID_379172, Xlae__GeneID_379258, Xlae__GeneID_379282, Xlae__GeneID_494995	many-to-many	2	6	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_003359	Xlae	Xlae__GeneID_108699719, Xlae__GeneID_108716609, Xlae__GeneID_379172, Xlae__GeneID_379258, Xlae__GeneID_379282, Xlae__GeneID_494995	many-to-many	2	6	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_009781	Xlae	Xlae__GeneID_101027300, Xlae__GeneID_108699326, Xlae__GeneID_108699327, Xlae__GeneID_108702997, Xlae__GeneID_108715017, Xlae__GeneID_379399, Xlae__GeneID_399459, Xlae__GeneID_733239	one-to-many	1	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_006315	Xlae	Xlae__GeneID_100037169, Xlae__GeneID_495151	many-to-many	6	2	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_008747	Xlae	Xlae__GeneID_100101292, Xlae__GeneID_108696280, Xlae__GeneID_108710972, Xlae__GeneID_379929, Xlae__GeneID_447619	one-to-many	1	5	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_004179	Xlae	Xlae__GeneID_100049134, Xlae__GeneID_100101302, Xlae__GeneID_108712973, Xlae__GeneID_379763, Xlae__GeneID_734822	many-to-many	2	5	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_002775	Xlae	Xlae__GeneID_108699999, Xlae__GeneID_108704467, Xlae__GeneID_108705104, Xlae__GeneID_108715054, Xlae__GeneID_121393384, Xlae__GeneID_121393385, Xlae__GeneID_733321, Xlae__GeneID_734178	many-to-many	2	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_006234	Xlae	Xlae__GeneID_108699999, Xlae__GeneID_108704467, Xlae__GeneID_108705104, Xlae__GeneID_108715054, Xlae__GeneID_121393384, Xlae__GeneID_121393385, Xlae__GeneID_733321, Xlae__GeneID_734178	many-to-many	2	8	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_001311	Xlae	Xlae__GeneID_108699914, Xlae__GeneID_108700220, Xlae__GeneID_108711695, Xlae__GeneID_108713331, Xlae__GeneID_108714428, Xlae__GeneID_108715007, Xlae__GeneID_398739	many-to-many	2	7	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_000274	Xlae	Xlae__GeneID_108699914, Xlae__GeneID_108700220, Xlae__GeneID_108711695, Xlae__GeneID_108713331, Xlae__GeneID_108714428, Xlae__GeneID_108715007, Xlae__GeneID_398739	many-to-many	2	7	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_009122	Xlae	Xlae__GeneID_100329215, Xlae__GeneID_108711159, Xlae__GeneID_379992, Xlae__GeneID_398592, Xlae__GeneID_494669	one-to-many	1	5	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_007965	Xlae	Xlae__GeneID_100158430, Xlae__GeneID_108700357, Xlae__GeneID_108711478, Xlae__GeneID_398006, Xlae__GeneID_398022, Xlae__GeneID_398941	many-to-many	2	6	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_003876	Xlae	Xlae__GeneID_108700969, Xlae__GeneID_108701290, Xlae__GeneID_108702928, Xlae__GeneID_108714133, Xlae__GeneID_108715487, Xlae__GeneID_108719107, Xlae__GeneID_108720081	one-to-many	1	7	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_007512	Xlae	Xlae__GeneID_100101276, Xlae__GeneID_108711677, Xlae__GeneID_108714187, Xlae__GeneID_380388	many-to-many	3	4	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_004196	Xlae	Xlae__GeneID_100101276, Xlae__GeneID_108711677, Xlae__GeneID_108714187, Xlae__GeneID_380388	many-to-many	3	4	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_007721	Xlae	Xlae__GeneID_100101276, Xlae__GeneID_108711677, Xlae__GeneID_108714187, Xlae__GeneID_380388	many-to-many	3	4	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_003065	Xlae	Xlae__GeneID_108696257, Xlae__GeneID_108712641, Xlae__GeneID_380508, Xlae__GeneID_397789, Xlae__GeneID_398376, Xlae__GeneID_399160, Xlae__GeneID_399284	one-to-many	1	7	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_009560	Xlae	Xlae__GeneID_100049724, Xlae__GeneID_100137707, Xlae__GeneID_108695689, Xlae__GeneID_108696847, Xlae__GeneID_108718052, Xlae__GeneID_735087	one-to-many	1	6	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_003107	Xlae	Xlae__GeneID_100127305, Xlae__GeneID_108697748, Xlae__GeneID_108701181, Xlae__GeneID_108701615, Xlae__GeneID_108703174, Xlae__GeneID_373694	many-to-many	2	6	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_002313	Xlae	Xlae__GeneID_100127305, Xlae__GeneID_108697748, Xlae__GeneID_108701181, Xlae__GeneID_108701615, Xlae__GeneID_108703174, Xlae__GeneID_373694	many-to-many	2	6	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_001471	Xlae	Xlae__GeneID_108698274, Xlae__GeneID_108706583, Xlae__GeneID_108710759, Xlae__GeneID_121402817, Xlae__GeneID_734996	one-to-many	1	5	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_003747	Xlae	Xlae__GeneID_108695677, Xlae__GeneID_108707219, Xlae__GeneID_108711440, Xlae__GeneID_444292	one-to-many	1	4	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_003063	Xlae	Xlae__GeneID_108698980, Xlae__GeneID_108699739, Xlae__GeneID_108716096, Xlae__GeneID_108716156, Xlae__GeneID_108717382, Xlae__GeneID_121394155	one-to-many	1	6	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
Sjap__EWB00_011039	Xlae	Xlae__GeneID_108702534, Xlae__GeneID_108702994, Xlae__GeneID_108708560, Xlae__GeneID_108708991, Xlae__GeneID_373657, Xlae__GeneID_397985	one-to-many	1	6	Orthologues/Orthologues_Sjap/Sjap__v__Xlae.tsv
