candidate_id	prepared_id	mapping_status	HOG	Orthogroup	Hsap_orthologues	Hsap_relationship	Cele_orthologues	Cele_relationship	Dmel_orthologues	Dmel_relationship	Mmus_orthologues	Mmus_relationship	Xlae_orthologues	Xlae_relationship	HOG_status	Hsap_HOG_copy_counts	Cele_HOG_copy_counts	Shae_HOG_copy_counts	Sjap_HOG_copy_counts	Sman_HOG_copy_counts	Dmel_HOG_copy_counts	Mmus_HOG_copy_counts	Xlae_HOG_copy_counts
Sman__Smp_103570	Sman__Smp_103570	matched	OG0002422	OG0002422	Hsap__GeneID_11329, Hsap__GeneID_23012	one-to-many	Cele__WBGene00004727	one-to-one	Dmel__GeneID_40165	one-to-one	Mmus__GeneID_106504, Mmus__GeneID_232533	one-to-many	Xlae__GeneID_108710710, Xlae__GeneID_380110, Xlae__GeneID_414693	one-to-many	shared HOG	2	1	1	1	1	1	2	3
Sman__Smp_103950	Sman__Smp_103950	matched	OG0006409	OG0006409	Hsap__GeneID_8558	one-to-one		no direct pairwise orthologue detected	Dmel__GeneID_36051	one-to-one	Mmus__GeneID_234854	one-to-one	Xlae__GeneID_100036925	one-to-one	shared HOG	1	0	1	1	1	1	1	1
Sman__Smp_120700	Sman__Smp_120700	matched	OG0000643	OG0000643	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	Cele__WBGene00006794, Cele__WBGene00302980	many-to-many	Dmel__GeneID_32861, Dmel__GeneID_37841	many-to-many	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	Xlae__GeneID_108699719, Xlae__GeneID_108716609, Xlae__GeneID_379172, Xlae__GeneID_379258, Xlae__GeneID_379282, Xlae__GeneID_494995	many-to-many	shared HOG	4	2	2	2	3	2	3	6
Sman__Smp_121780	Sman__Smp_121780	matched	OG0000873	OG0000873	Hsap__GeneID_10290, Hsap__GeneID_340156, Hsap__GeneID_85366, Hsap__GeneID_91807	one-to-many	Cele__WBGene00013869	one-to-one	Dmel__GeneID_36002	one-to-one	Mmus__GeneID_11790, Mmus__GeneID_213435, Mmus__GeneID_228785, Mmus__GeneID_238564	one-to-many	Xlae__GeneID_108700969, Xlae__GeneID_108701290, Xlae__GeneID_108702928, Xlae__GeneID_108714133, Xlae__GeneID_108715487, Xlae__GeneID_108719107, Xlae__GeneID_108720081	one-to-many	shared HOG	4	1	1	1	1	1	4	7
Sman__Smp_123640	Sman__Smp_123640	matched	OG0000544	OG0000544	Hsap__GeneID_131890, Hsap__GeneID_2868, Hsap__GeneID_2869, Hsap__GeneID_2870, Hsap__GeneID_6011	one-to-many	Cele__WBGene00001708	one-to-one	Dmel__GeneID_49045	one-to-one	Mmus__GeneID_14772, Mmus__GeneID_14773, Mmus__GeneID_24013, Mmus__GeneID_26385	one-to-many	Xlae__GeneID_100192358, Xlae__GeneID_100192359, Xlae__GeneID_108696022, Xlae__GeneID_108697324, Xlae__GeneID_108711651, Xlae__GeneID_108712671, Xlae__GeneID_443726, Xlae__GeneID_446831, Xlae__GeneID_447337, Xlae__GeneID_474158, Xlae__GeneID_733223, Xlae__GeneID_733256	one-to-many	shared HOG	5	1	1	1	1	1	4	12
Sman__Smp_123830	Sman__Smp_123830	matched	OG0000784	OG0000784	Hsap__GeneID_1289, Hsap__GeneID_1301, Hsap__GeneID_1302, Hsap__GeneID_50509	many-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_12814, Mmus__GeneID_12815, Mmus__GeneID_12831, Mmus__GeneID_53867	many-to-many	Xlae__GeneID_108699914, Xlae__GeneID_108700220, Xlae__GeneID_108711695, Xlae__GeneID_108713331, Xlae__GeneID_108714428, Xlae__GeneID_108715007, Xlae__GeneID_398739	many-to-many	shared HOG	4	0	2	2	2	0	4	7
Sman__Smp_124130	Sman__Smp_124130	matched	OG0001395	OG0001395	Hsap__GeneID_344387, Hsap__GeneID_8814	many-to-many	Cele__WBGene00012779	many-to-one	Dmel__GeneID_33798	many-to-one	Mmus__GeneID_381113, Mmus__GeneID_71091	many-to-many	Xlae__GeneID_108698750, Xlae__GeneID_108699794, Xlae__GeneID_108704730, Xlae__GeneID_121398949	many-to-many	shared HOG	2	1	2	2	2	1	2	4
Sman__Smp_124850	Sman__Smp_124850	matched	OG0001055	OG0001055	Hsap__GeneID_3702, Hsap__GeneID_660, Hsap__GeneID_695, Hsap__GeneID_7006, Hsap__GeneID_7294	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_34132	one-to-one	Mmus__GeneID_12169, Mmus__GeneID_12229, Mmus__GeneID_16428, Mmus__GeneID_21682, Mmus__GeneID_22165	one-to-many	Xlae__GeneID_108698274, Xlae__GeneID_108706583, Xlae__GeneID_108710759, Xlae__GeneID_121402817, Xlae__GeneID_734996	one-to-many	shared HOG	5	0	1	1	1	1	5	5
Sman__Smp_125360	Sman__Smp_125360	matched	OG0002474	OG0002474	Hsap__GeneID_1445, Hsap__GeneID_4145	one-to-many	Cele__WBGene00000812	one-to-one	Dmel__GeneID_41398	one-to-one	Mmus__GeneID_12988, Mmus__GeneID_17179	one-to-many	Xlae__GeneID_121399356, Xlae__GeneID_373593, Xlae__GeneID_378532	one-to-many	shared HOG	2	1	1	1	1	1	2	3
Sman__Smp_125790	Sman__Smp_125790	matched	OG0005855	OG0005855	Hsap__GeneID_79913	one-to-one		no direct pairwise orthologue detected	Dmel__GeneID_42173	one-to-one	Mmus__GeneID_109275	one-to-one	Xlae__GeneID_443572	one-to-one	shared HOG	1	0	1	2	1	1	1	1
Sman__Smp_126140	Sman__Smp_126140	matched	OG0000401	OG0000401	Hsap__GeneID_3674, Hsap__GeneID_3676, Hsap__GeneID_3678, Hsap__GeneID_3680, Hsap__GeneID_3685, Hsap__GeneID_8516	one-to-many	Cele__WBGene00003929	one-to-one	Dmel__GeneID_32661, Dmel__GeneID_36692, Dmel__GeneID_36693, Dmel__GeneID_37732	one-to-many	Mmus__GeneID_104099, Mmus__GeneID_16399, Mmus__GeneID_16401, Mmus__GeneID_16402, Mmus__GeneID_16410, Mmus__GeneID_241226	one-to-many	Xlae__GeneID_100191022, Xlae__GeneID_108701397, Xlae__GeneID_108718824, Xlae__GeneID_108719000, Xlae__GeneID_108719885, Xlae__GeneID_394366, Xlae__GeneID_397839, Xlae__GeneID_397842, Xlae__GeneID_397997, Xlae__GeneID_495051	one-to-many	shared HOG	6	1	1	1	1	4	6	10
Sman__Smp_128480	Sman__Smp_128480	matched	OG0000474	OG0000474	Hsap__GeneID_5578, Hsap__GeneID_5579, Hsap__GeneID_5580, Hsap__GeneID_5582, Hsap__GeneID_5588	many-to-many	Cele__WBGene00004033, Cele__WBGene00006599	many-to-many	Dmel__GeneID_36897, Dmel__GeneID_48311	many-to-many	Mmus__GeneID_18750, Mmus__GeneID_18751, Mmus__GeneID_18752, Mmus__GeneID_18753, Mmus__GeneID_18761	many-to-many	Xlae__GeneID_108696776, Xlae__GeneID_108697820, Xlae__GeneID_108701647, Xlae__GeneID_108702159, Xlae__GeneID_108703204, Xlae__GeneID_108711231, Xlae__GeneID_404226, Xlae__GeneID_404227, Xlae__GeneID_447031	many-to-many	shared HOG	5	2	2	1	2	2	5	9
Sman__Smp_128790	Sman__Smp_128790	matched	OG0001364	OG0001364	Hsap__GeneID_25, Hsap__GeneID_27	many-to-many	Cele__WBGene00000018	many-to-one	Dmel__GeneID_45821	many-to-one	Mmus__GeneID_11350, Mmus__GeneID_11352	many-to-many	Xlae__GeneID_108699954, Xlae__GeneID_108704697, Xlae__GeneID_373818, Xlae__GeneID_403362	many-to-many	shared HOG	2	1	2	2	2	1	2	4
Sman__Smp_128920	Sman__Smp_128920	matched	OG0000486	OG0000486	Hsap__GeneID_51332, Hsap__GeneID_57731, Hsap__GeneID_6710, Hsap__GeneID_6711, Hsap__GeneID_6712	many-to-many	Cele__WBGene00004855, Cele__WBGene00006803	many-to-many	Dmel__GeneID_32746, Dmel__GeneID_38418	many-to-many	Mmus__GeneID_20741, Mmus__GeneID_20742, Mmus__GeneID_20743, Mmus__GeneID_640524, Mmus__GeneID_80297	many-to-many	Xlae__GeneID_108698614, Xlae__GeneID_108698979, Xlae__GeneID_108699197, Xlae__GeneID_108700575, Xlae__GeneID_108715130, Xlae__GeneID_108716412, Xlae__GeneID_108717395, Xlae__GeneID_398511	many-to-many	shared HOG	5	2	2	2	2	2	5	8
Sman__Smp_130900	Sman__Smp_130900	matched	OG0001602	OG0001602	Hsap__GeneID_1495, Hsap__GeneID_1496, Hsap__GeneID_29119	one-to-many	Cele__WBGene00001978	one-to-one	Dmel__GeneID_40517	one-to-one	Mmus__GeneID_12385, Mmus__GeneID_12386, Mmus__GeneID_216033	one-to-many	Xlae__GeneID_108706501, Xlae__GeneID_108710831, Xlae__GeneID_399303, Xlae__GeneID_444710	one-to-many	shared HOG	3	1	1	1	1	1	3	4
Sman__Smp_131800	Sman__Smp_131800	matched	OG0002218	OG0002218	Hsap__GeneID_27347, Hsap__GeneID_9943	one-to-many	Cele__WBGene00013355	one-to-one	Dmel__GeneID_44233	one-to-one	Mmus__GeneID_108737, Mmus__GeneID_53416	one-to-many	Xlae__GeneID_108701360, Xlae__GeneID_108702982, Xlae__GeneID_446749, Xlae__GeneID_446771	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_133020	Sman__Smp_133020	matched	OG0000787	OG0000787	Hsap__GeneID_1432, Hsap__GeneID_5600, Hsap__GeneID_5603, Hsap__GeneID_6300	one-to-many	Cele__WBGene00004055, Cele__WBGene00004056	one-to-many	Dmel__GeneID_2768679, Dmel__GeneID_34780, Dmel__GeneID_42866	one-to-many	Mmus__GeneID_19094, Mmus__GeneID_26415, Mmus__GeneID_26416, Mmus__GeneID_29857	one-to-many	Xlae__GeneID_100329215, Xlae__GeneID_108711159, Xlae__GeneID_379992, Xlae__GeneID_398592, Xlae__GeneID_494669	one-to-many	shared HOG	4	2	1	1	1	3	4	5
Sman__Smp_134260	Sman__Smp_134260	matched	OG0007344	OG0007344		no direct pairwise orthologue detected	Cele__WBGene00003402, Cele__WBGene00017277	one-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	2	1	1	1	0	0	0
Sman__Smp_135560	Sman__Smp_135560	matched	OG0000283	OG0000283	Hsap__GeneID_1277, Hsap__GeneID_1278, Hsap__GeneID_1280, Hsap__GeneID_1281, Hsap__GeneID_1290, Hsap__GeneID_255631, Hsap__GeneID_85301	many-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_12824, Mmus__GeneID_12825, Mmus__GeneID_12832, Mmus__GeneID_12842, Mmus__GeneID_12843, Mmus__GeneID_373864, Mmus__GeneID_71355	many-to-many	Xlae__GeneID_108699974, Xlae__GeneID_108700840, Xlae__GeneID_108701482, Xlae__GeneID_108701483, Xlae__GeneID_108703076, Xlae__GeneID_108705040, Xlae__GeneID_108714172, Xlae__GeneID_108719903, Xlae__GeneID_380419, Xlae__GeneID_380515, Xlae__GeneID_397738, Xlae__GeneID_397739, Xlae__GeneID_398983	many-to-many	shared HOG	7	0	3	3	3	0	7	13
Sman__Smp_135570	Sman__Smp_135570	matched	OG0005197	OG0005197	Hsap__GeneID_64431	one-to-one	Cele__WBGene00007434	one-to-one	Dmel__GeneID_32514	one-to-one	Mmus__GeneID_67019	one-to-one	Xlae__GeneID_100037212	one-to-one	shared HOG	1	1	1	1	1	1	1	1
Sman__Smp_136300	Sman__Smp_136300	matched	OG0000213	OG0000213	Hsap__GeneID_2268, Hsap__GeneID_2534, Hsap__GeneID_3055, Hsap__GeneID_3932, Hsap__GeneID_4067, Hsap__GeneID_640, Hsap__GeneID_6714, Hsap__GeneID_7525	many-to-many	Cele__WBGene00005077	many-to-one	Dmel__GeneID_48973	many-to-one	Mmus__GeneID_12143, Mmus__GeneID_14191, Mmus__GeneID_14360, Mmus__GeneID_15162, Mmus__GeneID_16818, Mmus__GeneID_17096, Mmus__GeneID_20779, Mmus__GeneID_22612	many-to-many	Xlae__GeneID_100036955, Xlae__GeneID_108695301, Xlae__GeneID_108708097, Xlae__GeneID_108708930, Xlae__GeneID_108709526, Xlae__GeneID_108717237, Xlae__GeneID_373609, Xlae__GeneID_373647, Xlae__GeneID_373649, Xlae__GeneID_379629, Xlae__GeneID_379812, Xlae__GeneID_380430, Xlae__GeneID_734720	many-to-many	shared HOG	8	1	3	3	4	1	8	13
Sman__Smp_137610	Sman__Smp_137610	matched	OG0002086	OG0002086	Hsap__GeneID_2185, Hsap__GeneID_5747	one-to-many	Cele__WBGene00002213	one-to-one	Dmel__GeneID_37233	one-to-one	Mmus__GeneID_14083, Mmus__GeneID_19229	one-to-many	Xlae__GeneID_108717254, Xlae__GeneID_108718305, Xlae__GeneID_399286, Xlae__GeneID_432072	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_139930	Sman__Smp_139930	matched	OG0001988	OG0001988	Hsap__GeneID_5770, Hsap__GeneID_5771	one-to-many	Cele__WBGene00017630	one-to-one	Dmel__GeneID_38160	one-to-one	Mmus__GeneID_19246, Mmus__GeneID_19255	one-to-many	Xlae__GeneID_108702596, Xlae__GeneID_431888, Xlae__GeneID_444514, Xlae__GeneID_446745	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_140700	Sman__Smp_140700	matched	OG0015962	OG0015962		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	0	1	1	0	0	0
Sman__Smp_141230	Sman__Smp_141230	matched	OG0002448	OG0002448	Hsap__GeneID_8444, Hsap__GeneID_8445	one-to-many	Cele__WBGene00003150	one-to-one	Dmel__GeneID_3885567	one-to-one	Mmus__GeneID_226419, Mmus__GeneID_69181	one-to-many	Xlae__GeneID_108709487, Xlae__GeneID_108711086, Xlae__GeneID_108713158, Xlae__GeneID_496058	one-to-many	shared HOG	2	1	1	0	1	1	2	4
Sman__Smp_142050	Sman__Smp_142050	matched	OG0001730	OG0001730	Hsap__GeneID_5594, Hsap__GeneID_5595	many-to-many	Cele__WBGene00003401	many-to-one	Dmel__GeneID_3354888	many-to-one	Mmus__GeneID_26413, Mmus__GeneID_26417	many-to-many	Xlae__GeneID_397785, Xlae__GeneID_398985	many-to-many	shared HOG	2	1	2	2	2	1	2	2
Sman__Smp_143130	Sman__Smp_143130	matched	OG0000150	OG0000150	Hsap__GeneID_144165, Hsap__GeneID_166336, Hsap__GeneID_2273, Hsap__GeneID_2274, Hsap__GeneID_2275, Hsap__GeneID_26136, Hsap__GeneID_29964, Hsap__GeneID_4007, Hsap__GeneID_9457	many-to-many	Cele__WBGene00006407, Cele__WBGene00015217, Cele__WBGene00022727	many-to-many	Dmel__GeneID_45343, Dmel__GeneID_53557	many-to-many	Mmus__GeneID_106042, Mmus__GeneID_14199, Mmus__GeneID_14200, Mmus__GeneID_14201, Mmus__GeneID_14202, Mmus__GeneID_21753, Mmus__GeneID_236749, Mmus__GeneID_243548, Mmus__GeneID_381104, Mmus__GeneID_54630, Mmus__GeneID_57756	many-to-many	Xlae__GeneID_100127273, Xlae__GeneID_108699981, Xlae__GeneID_108708232, Xlae__GeneID_108708415, Xlae__GeneID_108709459, Xlae__GeneID_108709713, Xlae__GeneID_108713109, Xlae__GeneID_108714730, Xlae__GeneID_108715929, Xlae__GeneID_108717963, Xlae__GeneID_380398, Xlae__GeneID_398256, Xlae__GeneID_398264, Xlae__GeneID_444152, Xlae__GeneID_446852, Xlae__GeneID_447182, Xlae__GeneID_447738	many-to-many	shared HOG	9	3	2	2	2	2	11	17
Sman__Smp_143470	Sman__Smp_143470	matched	OG0000486	OG0000486	Hsap__GeneID_51332, Hsap__GeneID_57731, Hsap__GeneID_6710, Hsap__GeneID_6711, Hsap__GeneID_6712	many-to-many	Cele__WBGene00004855, Cele__WBGene00006803	many-to-many	Dmel__GeneID_32746, Dmel__GeneID_38418	many-to-many	Mmus__GeneID_20741, Mmus__GeneID_20742, Mmus__GeneID_20743, Mmus__GeneID_640524, Mmus__GeneID_80297	many-to-many	Xlae__GeneID_108698614, Xlae__GeneID_108698979, Xlae__GeneID_108699197, Xlae__GeneID_108700575, Xlae__GeneID_108715130, Xlae__GeneID_108716412, Xlae__GeneID_108717395, Xlae__GeneID_398511	many-to-many	shared HOG	5	2	2	2	2	2	5	8
Sman__Smp_145190	Sman__Smp_145190	matched	OG0006462	OG0006462	Hsap__GeneID_25989	one-to-one		no direct pairwise orthologue detected	Dmel__GeneID_41112	one-to-one	Mmus__GeneID_71742	one-to-one	Xlae__GeneID_734568	one-to-one	shared HOG	1	0	1	1	1	1	1	1
Sman__Smp_146200	Sman__Smp_146200	matched	OG0000983	OG0000983	Hsap__GeneID_4026, Hsap__GeneID_54751, Hsap__GeneID_7205, Hsap__GeneID_7791	one-to-many	Cele__WBGene00006999	one-to-one	Dmel__GeneID_317824	one-to-one	Mmus__GeneID_210126, Mmus__GeneID_22051, Mmus__GeneID_22793, Mmus__GeneID_74202	one-to-many	Xlae__GeneID_100049724, Xlae__GeneID_100137707, Xlae__GeneID_108695689, Xlae__GeneID_108696847, Xlae__GeneID_108718052, Xlae__GeneID_735087	one-to-many	shared HOG	4	1	1	1	1	1	4	6
Sman__Smp_146840	Sman__Smp_146840	matched	OG0001017	OG0001017	Hsap__GeneID_4917, Hsap__GeneID_9423	many-to-many	Cele__WBGene00006746	many-to-one	Dmel__GeneID_32398, Dmel__GeneID_32400	many-to-many	Mmus__GeneID_18208, Mmus__GeneID_18209	many-to-many	Xlae__GeneID_100127305, Xlae__GeneID_108697748, Xlae__GeneID_108701181, Xlae__GeneID_108701615, Xlae__GeneID_108703174, Xlae__GeneID_373694	many-to-many	shared HOG	2	1	2	2	2	2	2	6
Sman__Smp_148790	Sman__Smp_148790	matched	OG0001608	OG0001608	Hsap__GeneID_22798, Hsap__GeneID_3912, Hsap__GeneID_3913	one-to-many	Cele__WBGene00002247	one-to-one	Dmel__GeneID_34068	one-to-one	Mmus__GeneID_16777, Mmus__GeneID_16779	one-to-many	Xlae__GeneID_108711178, Xlae__GeneID_108711179, Xlae__GeneID_108713081, Xlae__GeneID_108715891, Xlae__GeneID_494988	one-to-many	shared HOG	3	1	1	1	1	1	2	5
Sman__Smp_150040	Sman__Smp_150040	matched	OG0006090	OG0006090	Hsap__GeneID_1022	one-to-one	Cele__WBGene00000408	one-to-one	Dmel__GeneID_31441	one-to-one	Mmus__GeneID_12572	one-to-one	Xlae__GeneID_399461	one-to-one	shared HOG	1	1	0	1	1	1	1	1
Sman__Smp_150220	Sman__Smp_150220	matched	OG0002082	OG0002082	Hsap__GeneID_5798, Hsap__GeneID_5799	one-to-many	Cele__WBGene00002048	one-to-one	Dmel__GeneID_33277	one-to-one	Mmus__GeneID_19275, Mmus__GeneID_19276	one-to-many	Xlae__GeneID_108702927, Xlae__GeneID_108718467, Xlae__GeneID_108719827, Xlae__GeneID_444138	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_151310	Sman__Smp_151310	matched	OG0001017	OG0001017	Hsap__GeneID_4917, Hsap__GeneID_9423	many-to-many	Cele__WBGene00006746	many-to-one	Dmel__GeneID_32398, Dmel__GeneID_32400	many-to-many	Mmus__GeneID_18208, Mmus__GeneID_18209	many-to-many	Xlae__GeneID_100127305, Xlae__GeneID_108697748, Xlae__GeneID_108701181, Xlae__GeneID_108701615, Xlae__GeneID_108703174, Xlae__GeneID_373694	many-to-many	shared HOG	2	1	2	2	2	2	2	6
Sman__Smp_151670	Sman__Smp_151670	matched	OG0012380	OG0012380		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sman__Smp_152330	Sman__Smp_152330	matched	OG0000878	OG0000878	Hsap__GeneID_5566, Hsap__GeneID_5567, Hsap__GeneID_5568	many-to-many	Cele__WBGene00002189	many-to-one	Dmel__GeneID_34284	many-to-one	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	Xlae__GeneID_100101276, Xlae__GeneID_108711677, Xlae__GeneID_108714187, Xlae__GeneID_380388	many-to-many	shared HOG	3	1	3	3	3	1	2	4
Sman__Smp_156870	Sman__Smp_156870	matched	OG0010632	OG0010632		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Xlae__GeneID_108708143	one-to-one	shared HOG	0	0	1	1	1	0	0	1
Sman__Smp_157300	Sman__Smp_157300	matched	OG0000574	OG0000574	Hsap__GeneID_2260, Hsap__GeneID_2261, Hsap__GeneID_2263, Hsap__GeneID_2264	one-to-many	Cele__WBGene00001184, Cele__WBGene00002195, Cele__WBGene00020106	one-to-many	Dmel__GeneID_39564, Dmel__GeneID_42160, Dmel__GeneID_43026	one-to-many	Mmus__GeneID_14182, Mmus__GeneID_14183, Mmus__GeneID_14184, Mmus__GeneID_14186	one-to-many	Xlae__GeneID_108697372, Xlae__GeneID_397701, Xlae__GeneID_397782, Xlae__GeneID_398181, Xlae__GeneID_399325, Xlae__GeneID_399347, Xlae__GeneID_399444, Xlae__GeneID_779370	one-to-many	shared HOG	4	3	1	1	1	3	4	8
Sman__Smp_157310	Sman__Smp_157310	matched	OG0000730	OG0000730	Hsap__GeneID_10611, Hsap__GeneID_11155, Hsap__GeneID_9260	one-to-many	Cele__WBGene00001132, Cele__WBGene00004112, Cele__WBGene00014262	one-to-many	Dmel__GeneID_246501, Dmel__GeneID_326182, Dmel__GeneID_32656, Dmel__GeneID_35393, Dmel__GeneID_36740	one-to-many	Mmus__GeneID_24131, Mmus__GeneID_56376, Mmus__GeneID_67399	one-to-many	Xlae__GeneID_100101292, Xlae__GeneID_108696280, Xlae__GeneID_108710972, Xlae__GeneID_379929, Xlae__GeneID_447619	one-to-many	shared HOG	3	3	1	1	1	5	3	5
Sman__Smp_157350	Sman__Smp_157350	matched	OG0002147	OG0002147	Hsap__GeneID_8408, Hsap__GeneID_9706	one-to-many	Cele__WBGene00006786	one-to-one	Dmel__GeneID_39454	one-to-one	Mmus__GeneID_22241, Mmus__GeneID_29869	one-to-many	Xlae__GeneID_108707144, Xlae__GeneID_108708293, Xlae__GeneID_108709614, Xlae__GeneID_108716267	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sman__Smp_159600	Sman__Smp_159600	matched	OG0000309	OG0000309	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	shared HOG	6	2	3	4	4	2	6	8
Sman__Smp_162710	Sman__Smp_162710	matched	OG0007364	OG0007364		no direct pairwise orthologue detected	Cele__WBGene00000098	one-to-one	Dmel__GeneID_41446	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	1	1	1	1	1	0	0
Sman__Smp_163810	Sman__Smp_163810	matched	OG0001908	OG0001908	Hsap__GeneID_10319, Hsap__GeneID_3915, Hsap__GeneID_3918	one-to-many	Cele__WBGene00016913	one-to-one	Dmel__GeneID_39118	one-to-one	Mmus__GeneID_16782, Mmus__GeneID_226519, Mmus__GeneID_23928	one-to-many	Xlae__GeneID_108714355, Xlae__GeneID_108714357, Xlae__GeneID_108715634	one-to-many	shared HOG	3	1	1	1	1	1	3	3
Sman__Smp_164380	Sman__Smp_164380	matched	OG0000878	OG0000878	Hsap__GeneID_5566, Hsap__GeneID_5567, Hsap__GeneID_5568	many-to-many	Cele__WBGene00002189	many-to-one	Dmel__GeneID_34284	many-to-one	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	Xlae__GeneID_100101276, Xlae__GeneID_108711677, Xlae__GeneID_108714187, Xlae__GeneID_380388	many-to-many	shared HOG	3	1	3	3	3	1	2	4
Sman__Smp_164590	Sman__Smp_164590	matched	OG0000283	OG0000283	Hsap__GeneID_1277, Hsap__GeneID_1278, Hsap__GeneID_1280, Hsap__GeneID_1281, Hsap__GeneID_1290, Hsap__GeneID_255631, Hsap__GeneID_85301	many-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_12824, Mmus__GeneID_12825, Mmus__GeneID_12832, Mmus__GeneID_12842, Mmus__GeneID_12843, Mmus__GeneID_373864, Mmus__GeneID_71355	many-to-many	Xlae__GeneID_108699974, Xlae__GeneID_108700840, Xlae__GeneID_108701482, Xlae__GeneID_108701483, Xlae__GeneID_108703076, Xlae__GeneID_108705040, Xlae__GeneID_108714172, Xlae__GeneID_108719903, Xlae__GeneID_380419, Xlae__GeneID_380515, Xlae__GeneID_397738, Xlae__GeneID_397739, Xlae__GeneID_398983	many-to-many	shared HOG	7	0	3	3	3	0	7	13
Sman__Smp_165070	Sman__Smp_165070	matched	OG0002150	OG0002150	Hsap__GeneID_100288695, Hsap__GeneID_3987, Hsap__GeneID_55679, Hsap__GeneID_96626	one-to-many	Cele__WBGene00006826	one-to-one	Dmel__GeneID_40999	one-to-one	Mmus__GeneID_110829, Mmus__GeneID_225341	one-to-many	Xlae__GeneID_432196, Xlae__GeneID_444502	one-to-many	shared HOG	4	1	1	1	1	1	2	2
Sman__Smp_167010	Sman__Smp_167010	matched	OG0001448	OG0001448	Hsap__GeneID_7094, Hsap__GeneID_83660	many-to-many	Cele__WBGene00006771	many-to-one	Dmel__GeneID_38978	many-to-one	Mmus__GeneID_21894, Mmus__GeneID_70549	many-to-many	Xlae__GeneID_100037170, Xlae__GeneID_108711290, Xlae__GeneID_108712994, Xlae__GeneID_733283	many-to-many	shared HOG	2	1	2	2	2	1	2	4
Sman__Smp_169950	Sman__Smp_169950	matched	OG0001746	OG0001746	Hsap__GeneID_102800317, Hsap__GeneID_1453, Hsap__GeneID_1454	one-to-many	Cele__WBGene00002203	one-to-one	Dmel__GeneID_43673	one-to-one	Mmus__GeneID_104318, Mmus__GeneID_27373	one-to-many	Xlae__GeneID_108701007, Xlae__GeneID_108715790, Xlae__GeneID_380361, Xlae__GeneID_399381	one-to-many	shared HOG	3	1	1	1	1	1	2	4
Sman__Smp_170280	Sman__Smp_170280	matched	OG0012466	OG0012466		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
