#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EWB00_006505	EWB00_002919	6182.A0A4Z2CYG9	6182.A0A4Z2DWJ9	0	0	0	0	0	0.300	0.517	0.209	0.709
EWB00_006505	EWB00_003429	6182.A0A4Z2CYG9	6182.A0A4Z2DWH7	0	0	0	0	0	0.323	0.493	0.475	0.804
EWB00_006505	EWB00_002869	6182.A0A4Z2CYG9	6182.A0A4Z2DAG8	0	0	0	0	0	0.622	0.517	0.248	0.850
EWB00_006505	EWB00_003146	6182.A0A4Z2CYG9	6182.A0A4Z2D9E0	0	0	0.207	0.611	0	0	0.931	0	0.942
EWB00_006505	EWB00_003565	6182.A0A4Z2CYG9	6182.A0A4Z2D923	0	0	0	0	0.262	0.826	0.739	0.552	0.982
EWB00_006747	EWB00_010649	6182.A0A4Z2CWY6	6182.A0A4Z2DN32	0	0	0	0	0	0.117	0.339	0.087	0.420
EWB00_006747	EWB00_006050	6182.A0A4Z2CWY6	6182.A0A4Z2DTJ0	0	0	0	0	0	0.117	0.339	0.087	0.420
EWB00_006747	EWB00_003565	6182.A0A4Z2CWY6	6182.A0A4Z2D923	0	0	0	0	0	0.273	0	0.237	0.421
EWB00_006747	EWB00_011039	6182.A0A4Z2CWY6	6182.A0A4Z2DN82	0	0	0	0	0.044	0.109	0.478	0.138	0.565
EWB00_006747	EWB00_002919	6182.A0A4Z2CWY6	6182.A0A4Z2DWJ9	0	0	0	0	0.044	0.109	0.478	0.138	0.565
EWB00_006747	EWB00_002869	6182.A0A4Z2CWY6	6182.A0A4Z2DAG8	0	0	0	0	0	0.310	0.425	0.169	0.641
EWB00_006747	EWB00_004122	6182.A0A4Z2CWY6	6182.A0A4Z2D6I6	0	0	0	0	0.112	0.506	0	0.303	0.667
EWB00_006747	EWB00_009541	6182.A0A4Z2CWY6	6182.A0A4Z2DR60	0	0	0	0	0.112	0.506	0	0.303	0.667
EWB00_006747	EWB00_004965	6182.A0A4Z2CWY6	6182.A0A4Z2D4A5	0	0	0	0	0	0.293	0.495	0.217	0.696
EWB00_006747	EWB00_010398	6182.A0A4Z2CWY6	6182.A0A4Z2DXN3	0	0	0	0	0.088	0.825	0	0.503	0.913
EWB00_007322	EWB00_009162	6182.A0A4Z2CUR2	6182.A0A4Z2CMV9	0	0	0	0	0	0.264	0.396	0.104	0.566
EWB00_007322	EWB00_008239	6182.A0A4Z2CUR2	6182.A0A4Z2CQY2	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_007520	6182.A0A4Z2CUR2	6182.A0A4Z2CUE7	0	0	0	0	0.045	0.668	0.771	0.124	0.927
EWB00_007322	EWB00_004122	6182.A0A4Z2CUR2	6182.A0A4Z2D6I6	0	0	0	0	0	0.060	0	0.390	0.402
EWB00_007322	EWB00_007426	6182.A0A4Z2CUR2	6182.C1LJL2	0	0	0	0	0	0.228	0.373	0.065	0.507
EWB00_007322	EWB00_001471	6182.A0A4Z2CUR2	6182.A0A4Z2DFS2	0	0	0	0	0	0.248	0.379	0	0.513
EWB00_007322	EWB00_007395	6182.A0A4Z2CUR2	6182.A0A4Z2CUS5	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_006200	6182.A0A4Z2CUR2	6182.A0A4Z2CZM0	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_006201	6182.A0A4Z2CUR2	6182.A0A4Z2CZR4	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_006199	6182.A0A4Z2CUR2	6182.A0A4Z2D0J4	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_001311	6182.A0A4Z2CUR2	6182.A0A4Z2DG67	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_001102	6182.A0A4Z2CUR2	6182.A0A4Z2DGT3	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_000274	6182.A0A4Z2CUR2	6182.A0A4Z2DJH5	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_010449	6182.A0A4Z2CUR2	6182.A0A4Z2DXL3	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_010450	6182.A0A4Z2CUR2	6182.A0A4Z2DXW2	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007322	EWB00_002103	6182.A0A4Z2CUR2	6182.A0A4Z2DDE8	0	0	0	0	0	0	0	0.550	0.550
EWB00_007322	EWB00_010647	6182.A0A4Z2CUR2	6182.Q5DHL6	0	0	0	0	0	0.228	0.373	0.159	0.557
EWB00_007322	EWB00_006002	6182.A0A4Z2CUR2	6182.A0A4Z2DTC9	0	0	0	0	0	0.264	0.396	0.104	0.566
EWB00_007322	EWB00_008857	6182.A0A4Z2CUR2	6182.A0A4Z2DY79	0	0	0	0	0	0.264	0.396	0.104	0.566
EWB00_007322	EWB00_009161	6182.A0A4Z2CUR2	6182.C1L3T0	0	0	0	0	0	0.264	0.396	0.104	0.566
EWB00_007322	Act5C	6182.A0A4Z2CUR2	6182.Q5DF69	0	0	0	0	0	0.264	0.396	0.112	0.570
EWB00_007322	EWB00_001618	6182.A0A4Z2CUR2	6182.A0A4Z2DF74	0	0	0	0	0	0.228	0.373	0.201	0.579
EWB00_007322	EWB00_004876	6182.A0A4Z2CUR2	6182.A0A4Z2DUG9	0	0	0	0	0	0.264	0.396	0.139	0.583
EWB00_007322	EWB00_004878	6182.A0A4Z2CUR2	6182.A0A4Z2DUX1	0	0	0	0	0	0.264	0.396	0.139	0.583
EWB00_007322	EWB00_002502	6182.A0A4Z2CUR2	6182.Q71TT8	0	0	0	0	0	0.264	0.396	0.139	0.583
EWB00_007322	EWB00_010398	6182.A0A4Z2CUR2	6182.A0A4Z2DXN3	0	0	0	0	0	0.247	0.104	0.442	0.590
EWB00_007322	EWB00_009541	6182.A0A4Z2CUR2	6182.A0A4Z2DR60	0	0	0	0	0	0.080	0	0.703	0.715
EWB00_007322	EWB00_006505	6182.A0A4Z2CUR2	6182.A0A4Z2CYG9	0	0	0	0	0	0.506	0.422	0.469	0.835
EWB00_007322	EWB00_003565	6182.A0A4Z2CUR2	6182.A0A4Z2D923	0	0	0	0	0.044	0.244	0	0.810	0.850
EWB00_007322	EWB00_011039	6182.A0A4Z2CUR2	6182.A0A4Z2DN82	0	0	0	0	0	0.311	0.771	0.187	0.860
EWB00_007322	EWB00_002919	6182.A0A4Z2CUR2	6182.A0A4Z2DWJ9	0	0	0	0	0	0.311	0.771	0.187	0.860
EWB00_007322	EWB00_002741	6182.A0A4Z2CUR2	6182.A0A4Z2DB14	0	0	0	0	0	0	0.876	0.047	0.876
EWB00_007322	EWB00_001328	6182.A0A4Z2CUR2	6182.A0A4Z2DG14	0	0	0	0	0.046	0	0.876	0.225	0.900
EWB00_007322	EWB00_004406	6182.A0A4Z2CUR2	6182.A0A4Z2D5D6	0	0	0	0	0.045	0.668	0.771	0.124	0.927
EWB00_007322	fyn-prov	6182.A0A4Z2CUR2	6182.C1LGZ6	0	0	0	0	0.045	0.668	0.771	0.124	0.927
EWB00_007322	EWB00_002869	6182.A0A4Z2CUR2	6182.A0A4Z2DAG8	0	0	0	0	0.045	0.656	0.771	0.367	0.946
EWB00_007322	EWB00_003146	6182.A0A4Z2CUR2	6182.A0A4Z2D9E0	0	0	0	0	0	0.669	0.529	0.766	0.960
EWB00_007322	EWB00_003429	6182.A0A4Z2CUR2	6182.A0A4Z2DWH7	0	0	0	0	0	0.928	0.876	0.769	0.997
EWB00_007395	EWB00_007322	6182.A0A4Z2CUS5	6182.A0A4Z2CUR2	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_007395	EWB00_011039	6182.A0A4Z2CUS5	6182.A0A4Z2DN82	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_007395	EWB00_002919	6182.A0A4Z2CUS5	6182.A0A4Z2DWJ9	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_007395	EWB00_002869	6182.A0A4Z2CUS5	6182.A0A4Z2DAG8	0	0	0	0	0	0.157	0.394	0.118	0.510
EWB00_007395	EWB00_001328	6182.A0A4Z2CUS5	6182.A0A4Z2DG14	0	0	0	0	0	0.197	0.377	0.201	0.565
EWB00_007426	EWB00_009162	6182.C1LJL2	6182.A0A4Z2CMV9	0	0	0	0	0.055	0.506	0.396	0.117	0.717
EWB00_007426	EWB00_007322	6182.C1LJL2	6182.A0A4Z2CUR2	0	0	0	0	0	0.228	0.373	0.065	0.507
EWB00_007426	EWB00_006505	6182.C1LJL2	6182.A0A4Z2CYG9	0	0	0	0	0.047	0.136	0.378	0.118	0.487
EWB00_007426	EWB00_003565	6182.C1LJL2	6182.A0A4Z2D923	0	0	0	0	0.104	0.257	0.298	0.185	0.568
EWB00_007426	EWB00_003146	6182.C1LJL2	6182.A0A4Z2D9E0	0	0	0	0	0.052	0.136	0.378	0.179	0.525
EWB00_007426	EWB00_001471	6182.C1LJL2	6182.A0A4Z2DFS2	0	0	0	0	0	0.165	0.282	0.135	0.436
EWB00_007426	EWB00_010649	6182.C1LJL2	6182.A0A4Z2DN32	0	0	0	0	0	0.249	0.305	0.162	0.524
EWB00_007426	EWB00_006002	6182.C1LJL2	6182.A0A4Z2DTC9	0	0	0	0	0.055	0.506	0.683	0.588	0.930
EWB00_007426	EWB00_006050	6182.C1LJL2	6182.A0A4Z2DTJ0	0	0	0	0	0	0.249	0.305	0.162	0.524
EWB00_007426	EWB00_004876	6182.C1LJL2	6182.A0A4Z2DUG9	0	0	0	0	0.135	0.822	0.771	0.117	0.964
EWB00_007426	EWB00_004878	6182.C1LJL2	6182.A0A4Z2DUX1	0	0	0	0	0.135	0.822	0.771	0.117	0.964
EWB00_007426	EWB00_001408	6182.C1LJL2	6182.A0A4Z2DX44	0	0	0	0	0.068	0.278	0.724	0.328	0.858
EWB00_007426	EWB00_008857	6182.C1LJL2	6182.A0A4Z2DY79	0	0	0	0	0.191	0.650	0.517	0.117	0.863
EWB00_007426	EWB00_009161	6182.C1LJL2	6182.C1L3T0	0	0	0	0	0.055	0.506	0.396	0.117	0.717
EWB00_007426	EWB00_003359	6182.C1LJL2	6182.C1LMR7	0	0	0	0	0.175	0.309	0.115	0.477	0.700
EWB00_007426	tsr	6182.C1LJL2	6182.Q86ES4	0	0	0	0	0.175	0.309	0.115	0.477	0.700
EWB00_007426	Act5C	6182.C1LJL2	6182.Q5DF69	0	0	0	0	0.135	0.743	0.687	0.117	0.930
EWB00_007426	EWB00_002502	6182.C1LJL2	6182.Q71TT8	0	0	0	0	0.135	0.822	0.885	0.117	0.982
EWB00_007426	EWB00_010647	6182.C1LJL2	6182.Q5DHL6	0	0	0	0	0.823	0.931	0.938	0.691	0.999
EWB00_007520	EWB00_009162	6182.A0A4Z2CUE7	6182.A0A4Z2CMV9	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_007520	EWB00_001618	6182.A0A4Z2CUE7	6182.A0A4Z2DF74	0	0	0	0	0	0.165	0.282	0.104	0.415
EWB00_007520	EWB00_006002	6182.A0A4Z2CUE7	6182.A0A4Z2DTC9	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_007520	EWB00_008857	6182.A0A4Z2CUE7	6182.A0A4Z2DY79	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_007520	EWB00_009161	6182.A0A4Z2CUE7	6182.C1L3T0	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_007520	Act5C	6182.A0A4Z2CUE7	6182.Q5DF69	0	0	0	0	0	0.165	0.381	0.073	0.479
EWB00_007520	EWB00_004876	6182.A0A4Z2CUE7	6182.A0A4Z2DUG9	0	0	0	0	0	0.165	0.381	0.095	0.491
EWB00_007520	EWB00_004878	6182.A0A4Z2CUE7	6182.A0A4Z2DUX1	0	0	0	0	0	0.165	0.381	0.095	0.491
EWB00_007520	EWB00_002502	6182.A0A4Z2CUE7	6182.Q71TT8	0	0	0	0	0	0.165	0.381	0.095	0.491
EWB00_007520	EWB00_006505	6182.A0A4Z2CUE7	6182.A0A4Z2CYG9	0	0	0	0	0	0.129	0.394	0.143	0.508
EWB00_007520	EWB00_003146	6182.A0A4Z2CUE7	6182.A0A4Z2D9E0	0	0	0	0	0	0.162	0.395	0.143	0.527
EWB00_007520	EWB00_001328	6182.A0A4Z2CUE7	6182.A0A4Z2DG14	0	0	0	0	0	0.146	0.367	0.225	0.544
EWB00_007520	EWB00_002741	6182.A0A4Z2CUE7	6182.A0A4Z2DB14	0	0	0	0	0	0.250	0.373	0.240	0.611
EWB00_007520	EWB00_003565	6182.A0A4Z2CUE7	6182.A0A4Z2D923	0	0	0	0	0	0.267	0.394	0.217	0.621
EWB00_007520	EWB00_011039	6182.A0A4Z2CUE7	6182.A0A4Z2DN82	0	0	0	0	0	0.212	0.563	0.095	0.661
EWB00_007520	EWB00_002919	6182.A0A4Z2CUE7	6182.A0A4Z2DWJ9	0	0	0	0	0	0.212	0.563	0.095	0.661
EWB00_007520	EWB00_002869	6182.A0A4Z2CUE7	6182.A0A4Z2DAG8	0	0	0	0	0	0.233	0.563	0.183	0.702
EWB00_007520	EWB00_001471	6182.A0A4Z2CUE7	6182.A0A4Z2DFS2	0	0	0.162	0.664	0	0.657	0.394	0.071	0.816
EWB00_007520	EWB00_003429	6182.A0A4Z2CUE7	6182.A0A4Z2DWH7	0	0	0	0	0	0.357	0.771	0.252	0.880
EWB00_007520	EWB00_007322	6182.A0A4Z2CUE7	6182.A0A4Z2CUR2	0	0	0	0	0.045	0.668	0.771	0.124	0.927
EWB00_008239	EWB00_011039	6182.A0A4Z2CQY2	6182.A0A4Z2DN82	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_008239	EWB00_002919	6182.A0A4Z2CQY2	6182.A0A4Z2DWJ9	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_008239	EWB00_002869	6182.A0A4Z2CQY2	6182.A0A4Z2DAG8	0	0	0	0	0	0.157	0.394	0.118	0.510
EWB00_008239	EWB00_007322	6182.A0A4Z2CQY2	6182.A0A4Z2CUR2	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_008239	EWB00_001328	6182.A0A4Z2CQY2	6182.A0A4Z2DG14	0	0	0	0	0	0.197	0.377	0.201	0.565
EWB00_008747	EWB00_006050	6182.C1LG63	6182.A0A4Z2DTJ0	0	0	0	0	0.097	0.437	0	0.094	0.499
EWB00_008747	EWB00_003429	6182.C1LG63	6182.A0A4Z2DWH7	0	0	0.116	0.633	0	0.174	0.569	0.042	0.658
EWB00_008857	EWB00_007520	6182.A0A4Z2DY79	6182.A0A4Z2CUE7	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_008857	EWB00_007322	6182.A0A4Z2DY79	6182.A0A4Z2CUR2	0	0	0	0	0	0.264	0.396	0.104	0.566
EWB00_008857	EWB00_006505	6182.A0A4Z2DY79	6182.A0A4Z2CYG9	0	0	0	0	0	0.239	0.388	0.171	0.580
EWB00_008857	EWB00_006234	6182.A0A4Z2DY79	6182.A0A4Z2CZ44	0	0	0	0	0	0.255	0.384	0.142	0.571
EWB00_008857	EWB00_004965	6182.A0A4Z2DY79	6182.A0A4Z2D4A5	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_008857	EWB00_004406	6182.A0A4Z2DY79	6182.A0A4Z2D5D6	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_008857	EWB00_003565	6182.A0A4Z2DY79	6182.A0A4Z2D923	0	0	0	0	0	0.283	0.517	0.240	0.713
EWB00_008857	EWB00_003146	6182.A0A4Z2DY79	6182.A0A4Z2D9E0	0	0	0	0	0	0.239	0.388	0.171	0.580
EWB00_008857	EWB00_002869	6182.A0A4Z2DY79	6182.A0A4Z2DAG8	0	0	0	0	0	0.119	0.370	0.088	0.449
EWB00_008857	EWB00_002775	6182.A0A4Z2DY79	6182.A0A4Z2DBA8	0	0	0	0	0	0.255	0.384	0.142	0.571
EWB00_008857	EWB00_001618	6182.A0A4Z2DY79	6182.A0A4Z2DF74	0	0	0	0	0.042	0.650	0.517	0.144	0.842
EWB00_008857	EWB00_001471	6182.A0A4Z2DY79	6182.A0A4Z2DFS2	0	0	0	0	0	0.165	0.282	0.086	0.404
EWB00_008857	EWB00_010649	6182.A0A4Z2DY79	6182.A0A4Z2DN32	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_008857	EWB00_011039	6182.A0A4Z2DY79	6182.A0A4Z2DN82	0	0	0	0	0	0.065	0.370	0.069	0.403
EWB00_008857	EWB00_006002	6182.A0A4Z2DY79	6182.A0A4Z2DTC9	0	0	0	0	0.135	0.930	0.876	0.251	0.993
EWB00_008857	EWB00_006050	6182.A0A4Z2DY79	6182.A0A4Z2DTJ0	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_008857	EWB00_004876	6182.A0A4Z2DY79	6182.A0A4Z2DUG9	0	0	0	0	0	0.634	0	0	0.634
EWB00_008857	EWB00_004878	6182.A0A4Z2DY79	6182.A0A4Z2DUX1	0	0	0	0	0	0.634	0	0	0.634
EWB00_008857	EWB00_003429	6182.A0A4Z2DY79	6182.A0A4Z2DWH7	0	0	0	0	0	0.276	0.425	0.186	0.631
EWB00_008857	EWB00_002919	6182.A0A4Z2DY79	6182.A0A4Z2DWJ9	0	0	0	0	0	0.065	0.370	0.069	0.403
EWB00_008857	EWB00_001408	6182.A0A4Z2DY79	6182.A0A4Z2DX44	0	0	0	0	0.090	0.596	0	0.067	0.627
EWB00_008857	fyn-prov	6182.A0A4Z2DY79	6182.C1LGZ6	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_008857	Act5C	6182.A0A4Z2DY79	6182.Q5DF69	0	0	0	0	0	0.506	0	0	0.506
EWB00_008857	EWB00_002502	6182.A0A4Z2DY79	6182.Q71TT8	0	0	0	0	0	0.634	0	0	0.634
EWB00_008857	EWB00_003359	6182.A0A4Z2DY79	6182.C1LMR7	0	0	0	0	0.134	0.506	0.425	0.191	0.774
EWB00_008857	tsr	6182.A0A4Z2DY79	6182.Q86ES4	0	0	0	0	0.134	0.506	0.425	0.191	0.774
EWB00_008857	EWB00_010647	6182.A0A4Z2DY79	6182.Q5DHL6	0	0	0	0	0.132	0.648	0.517	0.105	0.850
EWB00_008857	EWB00_007426	6182.A0A4Z2DY79	6182.C1LJL2	0	0	0	0	0.191	0.650	0.517	0.117	0.863
EWB00_009161	EWB00_007520	6182.C1L3T0	6182.A0A4Z2CUE7	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_009161	EWB00_007322	6182.C1L3T0	6182.A0A4Z2CUR2	0	0	0	0	0	0.264	0.396	0.104	0.566
EWB00_009161	EWB00_006505	6182.C1L3T0	6182.A0A4Z2CYG9	0	0	0	0	0	0.175	0.388	0.320	0.626
EWB00_009161	EWB00_006234	6182.C1L3T0	6182.A0A4Z2CZ44	0	0	0	0	0	0.147	0.359	0.355	0.616
EWB00_009161	EWB00_004965	6182.C1L3T0	6182.A0A4Z2D4A5	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_009161	EWB00_004406	6182.C1L3T0	6182.A0A4Z2D5D6	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_009161	EWB00_003565	6182.C1L3T0	6182.A0A4Z2D923	0	0	0	0	0.089	0.283	0.372	0.205	0.630
EWB00_009161	EWB00_003146	6182.C1L3T0	6182.A0A4Z2D9E0	0	0	0	0	0	0.175	0.388	0.183	0.551
EWB00_009161	EWB00_002869	6182.C1L3T0	6182.A0A4Z2DAG8	0	0	0	0	0	0.119	0.259	0.186	0.422
EWB00_009161	EWB00_002775	6182.C1L3T0	6182.A0A4Z2DBA8	0	0	0	0	0	0.147	0.359	0.355	0.616
EWB00_009161	EWB00_001618	6182.C1L3T0	6182.A0A4Z2DF74	0	0	0	0	0.042	0.506	0.396	0.144	0.722
EWB00_009161	EWB00_001471	6182.C1L3T0	6182.A0A4Z2DFS2	0	0	0	0	0	0.165	0.282	0.086	0.404
EWB00_009161	EWB00_010649	6182.C1L3T0	6182.A0A4Z2DN32	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_009161	EWB00_006050	6182.C1L3T0	6182.A0A4Z2DTJ0	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_009161	EWB00_003429	6182.C1L3T0	6182.A0A4Z2DWH7	0	0	0	0	0	0.276	0.313	0.355	0.651
EWB00_009161	EWB00_010398	6182.C1L3T0	6182.A0A4Z2DXN3	0	0	0	0	0	0.154	0.107	0.279	0.407
EWB00_009161	fyn-prov	6182.C1L3T0	6182.C1LGZ6	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_009161	EWB00_003359	6182.C1L3T0	6182.C1LMR7	0	0	0	0	0.108	0.378	0.315	0.133	0.626
EWB00_009161	tsr	6182.C1L3T0	6182.Q86ES4	0	0	0	0	0.108	0.378	0.315	0.306	0.700
EWB00_009161	EWB00_010647	6182.C1L3T0	6182.Q5DHL6	0	0	0	0	0	0.506	0.396	0.105	0.709
EWB00_009161	EWB00_007426	6182.C1L3T0	6182.C1LJL2	0	0	0	0	0.055	0.506	0.396	0.117	0.717
EWB00_009162	EWB00_001471	6182.A0A4Z2CMV9	6182.A0A4Z2DFS2	0	0	0	0	0	0.165	0.282	0.086	0.404
EWB00_009162	EWB00_010398	6182.A0A4Z2CMV9	6182.A0A4Z2DXN3	0	0	0	0	0	0.154	0.107	0.279	0.407
EWB00_009162	EWB00_004965	6182.A0A4Z2CMV9	6182.A0A4Z2D4A5	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_009162	fyn-prov	6182.A0A4Z2CMV9	6182.C1LGZ6	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_009162	EWB00_004406	6182.A0A4Z2CMV9	6182.A0A4Z2D5D6	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_009162	EWB00_007520	6182.A0A4Z2CMV9	6182.A0A4Z2CUE7	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_009162	EWB00_011039	6182.A0A4Z2CMV9	6182.A0A4Z2DN82	0	0	0	0	0	0.065	0.246	0.339	0.493
EWB00_009162	EWB00_003146	6182.A0A4Z2CMV9	6182.A0A4Z2D9E0	0	0	0	0	0	0.175	0.388	0.183	0.551
EWB00_009162	EWB00_006050	6182.A0A4Z2CMV9	6182.A0A4Z2DTJ0	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_009162	EWB00_010649	6182.A0A4Z2CMV9	6182.A0A4Z2DN32	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_009162	EWB00_007322	6182.A0A4Z2CMV9	6182.A0A4Z2CUR2	0	0	0	0	0	0.264	0.396	0.104	0.566
EWB00_009162	EWB00_003565	6182.A0A4Z2CMV9	6182.A0A4Z2D923	0	0	0	0	0.089	0.283	0.372	0.104	0.583
EWB00_009162	EWB00_002775	6182.A0A4Z2CMV9	6182.A0A4Z2DBA8	0	0	0	0	0	0.147	0.359	0.355	0.616
EWB00_009162	EWB00_006234	6182.A0A4Z2CMV9	6182.A0A4Z2CZ44	0	0	0	0	0	0.147	0.359	0.355	0.616
EWB00_009162	tsr	6182.A0A4Z2CMV9	6182.Q86ES4	0	0	0	0	0.108	0.378	0.315	0.133	0.626
EWB00_009162	EWB00_003359	6182.A0A4Z2CMV9	6182.C1LMR7	0	0	0	0	0.108	0.378	0.315	0.133	0.626
EWB00_009162	EWB00_006505	6182.A0A4Z2CMV9	6182.A0A4Z2CYG9	0	0	0	0	0	0.175	0.388	0.320	0.626
EWB00_009162	EWB00_003429	6182.A0A4Z2CMV9	6182.A0A4Z2DWH7	0	0	0	0	0	0.276	0.313	0.355	0.651
EWB00_009162	EWB00_010647	6182.A0A4Z2CMV9	6182.Q5DHL6	0	0	0	0	0	0.506	0.396	0.105	0.709
EWB00_009162	EWB00_007426	6182.A0A4Z2CMV9	6182.C1LJL2	0	0	0	0	0.055	0.506	0.396	0.117	0.717
EWB00_009162	EWB00_001618	6182.A0A4Z2CMV9	6182.A0A4Z2DF74	0	0	0	0	0.042	0.506	0.396	0.144	0.722
EWB00_009541	EWB00_007322	6182.A0A4Z2DR60	6182.A0A4Z2CUR2	0	0	0	0	0	0.080	0	0.703	0.715
EWB00_009541	EWB00_006747	6182.A0A4Z2DR60	6182.A0A4Z2CWY6	0	0	0	0	0.112	0.506	0	0.303	0.667
EWB00_009541	EWB00_006505	6182.A0A4Z2DR60	6182.A0A4Z2CYG9	0	0	0	0	0	0	0	0.477	0.477
EWB00_009541	EWB00_003565	6182.A0A4Z2DR60	6182.A0A4Z2D923	0	0	0	0	0.046	0	0	0.769	0.770
EWB00_009541	EWB00_003146	6182.A0A4Z2DR60	6182.A0A4Z2D9E0	0	0	0	0	0	0	0	0.806	0.806
EWB00_009541	EWB00_002869	6182.A0A4Z2DR60	6182.A0A4Z2DAG8	0	0	0	0	0	0.118	0	0.476	0.518
EWB00_009541	EWB00_002103	6182.A0A4Z2DR60	6182.A0A4Z2DDE8	0	0	0	0	0.175	0.797	0	0.808	0.965
EWB00_009541	EWB00_003429	6182.A0A4Z2DR60	6182.A0A4Z2DWH7	0	0	0	0	0	0.228	0.380	0.173	0.569
EWB00_009541	EWB00_006050	6182.A0A4Z2DR60	6182.A0A4Z2DTJ0	0	0	0	0	0	0.102	0	0.541	0.570
EWB00_009541	EWB00_010398	6182.A0A4Z2DR60	6182.A0A4Z2DXN3	0	0	0	0	0.181	0.932	0.678	0.824	0.996
EWB00_010398	EWB00_009162	6182.A0A4Z2DXN3	6182.A0A4Z2CMV9	0	0	0	0	0	0.154	0.107	0.279	0.407
EWB00_010398	EWB00_007322	6182.A0A4Z2DXN3	6182.A0A4Z2CUR2	0	0	0	0	0	0.247	0.104	0.442	0.590
EWB00_010398	EWB00_006747	6182.A0A4Z2DXN3	6182.A0A4Z2CWY6	0	0	0	0	0.088	0.825	0	0.503	0.913
EWB00_010398	EWB00_006505	6182.A0A4Z2DXN3	6182.A0A4Z2CYG9	0	0	0	0	0.110	0.147	0.087	0.552	0.647
EWB00_010398	EWB00_006234	6182.A0A4Z2DXN3	6182.A0A4Z2CZ44	0	0	0	0	0.086	0.127	0	0.495	0.561
EWB00_010398	EWB00_004965	6182.A0A4Z2DXN3	6182.A0A4Z2D4A5	0	0	0	0	0.044	0.064	0.044	0.405	0.422
EWB00_010398	EWB00_004122	6182.A0A4Z2DXN3	6182.A0A4Z2D6I6	0	0	0	0	0.154	0.830	0.510	0.540	0.963
EWB00_010398	EWB00_003590	6182.A0A4Z2DXN3	6182.A0A4Z2D831	0	0	0	0	0	0.121	0.177	0.261	0.418
EWB00_010398	EWB00_003565	6182.A0A4Z2DXN3	6182.A0A4Z2D923	0	0	0	0	0.110	0.127	0.076	0.828	0.859
EWB00_010398	EWB00_003146	6182.A0A4Z2DXN3	6182.A0A4Z2D9E0	0	0	0	0	0.120	0.147	0.087	0.829	0.867
EWB00_010398	EWB00_002869	6182.A0A4Z2DXN3	6182.A0A4Z2DAG8	0	0	0	0	0	0.455	0.771	0.586	0.943
EWB00_010398	EWB00_002775	6182.A0A4Z2DXN3	6182.A0A4Z2DBA8	0	0	0	0	0.086	0.127	0	0.495	0.561
EWB00_010398	EWB00_002103	6182.A0A4Z2DXN3	6182.A0A4Z2DDE8	0	0	0	0	0.091	0.929	0	0.821	0.987
EWB00_010398	EWB00_010649	6182.A0A4Z2DXN3	6182.A0A4Z2DN32	0	0	0	0	0	0.124	0.114	0.403	0.496
EWB00_010398	EWB00_011039	6182.A0A4Z2DXN3	6182.A0A4Z2DN82	0	0	0	0	0	0.126	0.771	0.458	0.882
