#node	identifier	category	term ID	term description
EWB00_009162	6182.A0A4Z2CMV9	STRING clusters	CL:224	Mostly uncharacterized, incl. Annexin, and Serine-type endopeptidase activity
EWB00_009162	6182.A0A4Z2CMV9	STRING clusters	CL:225	Mixed, incl. Annexin, and Serine-type endopeptidase activity
EWB00_009162	6182.A0A4Z2CMV9	STRING clusters	CL:227	Mixed, incl. Annexin, and Serine-type endopeptidase activity
EWB00_009162	6182.A0A4Z2CMV9	STRING clusters	CL:229	Mixed, incl. Annexin, and Serine-type endopeptidase activity
EWB00_009162	6182.A0A4Z2CMV9	STRING clusters	CL:230	Mixed, incl. Annexin, and Serine-type endopeptidase activity
EWB00_009162	6182.A0A4Z2CMV9	STRING clusters	CL:323	Mixed, incl. Annexin, and Serine-type endopeptidase activity
EWB00_009162	6182.A0A4Z2CMV9	STRING clusters	CL:325	Mixed, incl. Annexin, and Calponin-like
EWB00_009162	6182.A0A4Z2CMV9	STRING clusters	CL:327	Mixed, incl. Annexin, and Calponin-like
EWB00_009162	6182.A0A4Z2CMV9	STRING clusters	CL:343	Mixed, incl. Annexin, and Kringle
EWB00_009162	6182.A0A4Z2CMV9	KEGG	map04814	Motor proteins
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0005856	Cytoskeleton
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0005869	Dynactin complex
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0015629	Actin cytoskeleton
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0032991	Protein-containing complex
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0043226	Organelle
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0043228	Membraneless organelle
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0043229	Intracellular organelle
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
EWB00_009162	6182.A0A4Z2CMV9	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
EWB00_009162	6182.A0A4Z2CMV9	InterPro	IPR004000	Actin family
EWB00_009162	6182.A0A4Z2CMV9	InterPro	IPR004001	Actin, conserved site
EWB00_009162	6182.A0A4Z2CMV9	InterPro	IPR043129	ATPase, nucleotide binding domain
EWB00_009162	6182.A0A4Z2CMV9	SMART	SM00268	Actin
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0007155	Cell adhesion
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0009966	Regulation of signal transduction
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0009967	Positive regulation of signal transduction
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0009987	Cellular process
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0010646	Regulation of cell communication
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0010647	Positive regulation of cell communication
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0010810	Regulation of cell-substrate adhesion
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0010811	Positive regulation of cell-substrate adhesion
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0016043	Cellular component organization
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0023051	Regulation of signaling
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0023056	Positive regulation of signaling
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0030155	Regulation of cell adhesion
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0034330	Cell junction organization
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0045216	Cell-cell junction organization
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0045785	Positive regulation of cell adhesion
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0048518	Positive regulation of biological process
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0048519	Negative regulation of biological process
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0048522	Positive regulation of cellular process
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0048523	Negative regulation of cellular process
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0048583	Regulation of response to stimulus
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0048584	Positive regulation of response to stimulus
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0050789	Regulation of biological process
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0050794	Regulation of cellular process
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0065007	Biological regulation
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0071840	Cellular component organization or biogenesis
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:0098609	Cell-cell adhesion
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:1900024	Regulation of substrate adhesion-dependent cell spreading
EWB00_009541	6182.A0A4Z2DR60	GO Process	GO:1900026	Positive regulation of substrate adhesion-dependent cell spreading
EWB00_009541	6182.A0A4Z2DR60	GO Function	GO:0005488	Binding
EWB00_009541	6182.A0A4Z2DR60	GO Function	GO:0036094	Small molecule binding
EWB00_009541	6182.A0A4Z2DR60	GO Function	GO:0043167	Ion binding
EWB00_009541	6182.A0A4Z2DR60	GO Function	GO:0043169	Cation binding
EWB00_009541	6182.A0A4Z2DR60	GO Function	GO:0046872	Metal ion binding
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0005622	Intracellular anatomical structure
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0005737	Cytoplasm
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0005886	Plasma membrane
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0005911	Cell-cell junction
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0005925	Focal adhesion
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0016020	Membrane
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0030054	Cell junction
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0030055	Cell-substrate junction
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0070161	Anchoring junction
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0071944	Cell periphery
EWB00_009541	6182.A0A4Z2DR60	GO Component	GO:0110165	Cellular anatomical structure
EWB00_009541	6182.A0A4Z2DR60	STRING clusters	CL:585	Mixed, incl. Integrin-mediated signaling pathway, and PDZ and LIM domain-containing
EWB00_009541	6182.A0A4Z2DR60	STRING clusters	CL:588	Integrin-mediated signaling pathway, and Cell-extracellular matrix interactions
EWB00_009541	6182.A0A4Z2DR60	STRING clusters	CL:620	Cell-extracellular matrix interactions
EWB00_009541	6182.A0A4Z2DR60	KEGG	map04820	Cytoskeleton in muscle cells
EWB00_009541	6182.A0A4Z2DR60	Reactome	MAP-1500931	Cell-Cell communication
EWB00_009541	6182.A0A4Z2DR60	Reactome	MAP-446353	Cell-extracellular matrix interactions
EWB00_009541	6182.A0A4Z2DR60	Reactome	MAP-446728	Cell junction organization
EWB00_009541	6182.A0A4Z2DR60	COMPARTMENTS	GOCC:0005925	Focal adhesion
EWB00_009541	6182.A0A4Z2DR60	COMPARTMENTS	GOCC:0030054	Cell junction
EWB00_009541	6182.A0A4Z2DR60	COMPARTMENTS	GOCC:0030055	Cell-substrate junction
EWB00_009541	6182.A0A4Z2DR60	COMPARTMENTS	GOCC:0070161	Anchoring junction
EWB00_009541	6182.A0A4Z2DR60	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
EWB00_009541	6182.A0A4Z2DR60	UniProt Keywords	KW-0440	LIM domain
EWB00_009541	6182.A0A4Z2DR60	UniProt Keywords	KW-0479	Metal-binding
EWB00_009541	6182.A0A4Z2DR60	UniProt Keywords	KW-0677	Repeat
EWB00_009541	6182.A0A4Z2DR60	UniProt Keywords	KW-0862	Zinc
EWB00_009541	6182.A0A4Z2DR60	UniProt Keywords	KW-0965	Cell junction
EWB00_009541	6182.A0A4Z2DR60	InterPro	IPR001781	Zinc finger, LIM-type
EWB00_009541	6182.A0A4Z2DR60	InterPro	IPR013087	Zinc finger C2H2-type
EWB00_009541	6182.A0A4Z2DR60	InterPro	IPR017351	LIM and senescent cell antigen-like-containing domain protein 1-4-like
EWB00_009541	6182.A0A4Z2DR60	InterPro	IPR047944	LIMS1/2-like, LIM domain 1
EWB00_009541	6182.A0A4Z2DR60	SMART	SM00132	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0006996	Organelle organization
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0007010	Cytoskeleton organization
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0007154	Cell communication
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0007155	Cell adhesion
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0007160	Cell-matrix adhesion
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0007165	Signal transduction
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0007166	Cell surface receptor signaling pathway
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0007229	Integrin-mediated signaling pathway
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0007275	Multicellular organism development
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0009653	Anatomical structure morphogenesis
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0009987	Cellular process
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0016043	Cellular component organization
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0022607	Cellular component assembly
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0023052	Signaling
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0030154	Cell differentiation
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0031589	Cell-substrate adhesion
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0032501	Multicellular organismal process
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0032502	Developmental process
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0034446	Substrate adhesion-dependent cell spreading
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0044085	Cellular component biogenesis
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0048856	Anatomical structure development
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0048869	Cellular developmental process
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0050789	Regulation of biological process
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0050794	Regulation of cellular process
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0050896	Response to stimulus
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0051716	Cellular response to stimulus
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0065007	Biological regulation
EWB00_010398	6182.A0A4Z2DXN3	GO Process	GO:0071840	Cellular component organization or biogenesis
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0000166	Nucleotide binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0003824	Catalytic activity
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0004672	Protein kinase activity
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0004674	Protein serine/threonine kinase activity
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0005102	Signaling receptor binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0005178	Integrin binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0005488	Binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0005515	Protein binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0005524	ATP binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0016301	Kinase activity
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0016740	Transferase activity
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0017076	Purine nucleotide binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0030554	Adenyl nucleotide binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0032553	Ribonucleotide binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0032555	Purine ribonucleotide binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0032559	Adenyl ribonucleotide binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0036094	Small molecule binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0043167	Ion binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0043168	Anion binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0044877	Protein-containing complex binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0050839	Cell adhesion molecule binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0097367	Carbohydrate derivative binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:0140096	Catalytic activity, acting on a protein
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:1901265	Nucleoside phosphate binding
EWB00_010398	6182.A0A4Z2DXN3	GO Function	GO:1901363	Heterocyclic compound binding
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0005622	Intracellular anatomical structure
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0005737	Cytoplasm
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0005886	Plasma membrane
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0005925	Focal adhesion
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0016020	Membrane
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0030016	Myofibril
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0030017	Sarcomere
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0030054	Cell junction
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0030055	Cell-substrate junction
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0043226	Organelle
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0043228	Membraneless organelle
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0043229	Intracellular organelle
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0043232	Intracellular membraneless organelle
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0043292	Contractile muscle fiber
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0070161	Anchoring junction
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0071944	Cell periphery
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0099080	Supramolecular complex
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0099081	Supramolecular polymer
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0099512	Supramolecular fiber
EWB00_010398	6182.A0A4Z2DXN3	GO Component	GO:0110165	Cellular anatomical structure
EWB00_010398	6182.A0A4Z2DXN3	STRING clusters	CL:585	Mixed, incl. Integrin-mediated signaling pathway, and PDZ and LIM domain-containing
EWB00_010398	6182.A0A4Z2DXN3	STRING clusters	CL:588	Integrin-mediated signaling pathway, and Cell-extracellular matrix interactions
EWB00_010398	6182.A0A4Z2DXN3	STRING clusters	CL:620	Cell-extracellular matrix interactions
EWB00_010398	6182.A0A4Z2DXN3	KEGG	map05100	Bacterial invasion of epithelial cells
EWB00_010398	6182.A0A4Z2DXN3	Reactome	MAP-1500931	Cell-Cell communication
EWB00_010398	6182.A0A4Z2DXN3	Reactome	MAP-446343	Localization of the PINCH-ILK-PARVIN complex to focal adhesions
EWB00_010398	6182.A0A4Z2DXN3	Reactome	MAP-446353	Cell-extracellular matrix interactions
EWB00_010398	6182.A0A4Z2DXN3	Reactome	MAP-446728	Cell junction organization
EWB00_010398	6182.A0A4Z2DXN3	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
EWB00_010398	6182.A0A4Z2DXN3	COMPARTMENTS	GOCC:0043226	Organelle
EWB00_010398	6182.A0A4Z2DXN3	COMPARTMENTS	GOCC:0043228	Membraneless organelle
EWB00_010398	6182.A0A4Z2DXN3	COMPARTMENTS	GOCC:0043229	Intracellular organelle
EWB00_010398	6182.A0A4Z2DXN3	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
EWB00_010398	6182.A0A4Z2DXN3	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
EWB00_010398	6182.A0A4Z2DXN3	UniProt Keywords	KW-0040	ANK repeat
EWB00_010398	6182.A0A4Z2DXN3	UniProt Keywords	KW-0401	Integrin
EWB00_010398	6182.A0A4Z2DXN3	UniProt Keywords	KW-0418	Kinase
EWB00_010398	6182.A0A4Z2DXN3	UniProt Keywords	KW-0472	Membrane
EWB00_010398	6182.A0A4Z2DXN3	UniProt Keywords	KW-0808	Transferase
EWB00_010398	6182.A0A4Z2DXN3	UniProt Keywords	KW-0963	Cytoplasm
EWB00_010398	6182.A0A4Z2DXN3	InterPro	IPR000719	Protein kinase domain
EWB00_010398	6182.A0A4Z2DXN3	InterPro	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
EWB00_010398	6182.A0A4Z2DXN3	InterPro	IPR002110	Ankyrin repeat
EWB00_010398	6182.A0A4Z2DXN3	InterPro	IPR011009	Protein kinase-like domain superfamily
EWB00_010398	6182.A0A4Z2DXN3	InterPro	IPR036770	Ankyrin repeat-containing domain superfamily
EWB00_010398	6182.A0A4Z2DXN3	InterPro	IPR051681	Serine/Threonine Kinases and Pseudokinases
EWB00_010398	6182.A0A4Z2DXN3	SMART	SM00248	Ankyrin repeats
EWB00_010449	6182.A0A4Z2DXL3	GO Process	GO:0009987	Cellular process
EWB00_010449	6182.A0A4Z2DXL3	GO Function	GO:0005198	Structural molecule activity
EWB00_010449	6182.A0A4Z2DXL3	GO Component	GO:0005581	Collagen trimer
EWB00_010449	6182.A0A4Z2DXL3	GO Component	GO:0032991	Protein-containing complex
EWB00_010449	6182.A0A4Z2DXL3	STRING clusters	CL:4286	Mixed, incl. Collagen formation, and SAGA-type complex
EWB00_010449	6182.A0A4Z2DXL3	STRING clusters	CL:4287	Mixed, incl. Collagen formation, and SAGA-type complex
EWB00_010449	6182.A0A4Z2DXL3	STRING clusters	CL:4390	Mixed, incl. Collagen chain trimerization, and Lewis blood group biosynthesis
EWB00_010449	6182.A0A4Z2DXL3	STRING clusters	CL:4392	Mixed, incl. Collagen chain trimerization, and Protein-cysteine S-acyltransferase activity
EWB00_010449	6182.A0A4Z2DXL3	STRING clusters	CL:4395	Collagen triple helix repeat, and Protein-cysteine S-acyltransferase activity
EWB00_010449	6182.A0A4Z2DXL3	STRING clusters	CL:4398	Collagen triple helix repeat, and Protein-cysteine S-acyltransferase activity
EWB00_010449	6182.A0A4Z2DXL3	STRING clusters	CL:4399	Protein-cysteine S-acyltransferase activity, and Collagen triple helix repeat
EWB00_010449	6182.A0A4Z2DXL3	STRING clusters	CL:4416	Mixed, incl. Telomere cap complex, and VWFC domain
EWB00_010449	6182.A0A4Z2DXL3	KEGG	map04820	Cytoskeleton in muscle cells
EWB00_010449	6182.A0A4Z2DXL3	Reactome	MAP-1474244	Extracellular matrix organization
EWB00_010449	6182.A0A4Z2DXL3	Reactome	MAP-1474290	Collagen formation
EWB00_010449	6182.A0A4Z2DXL3	Reactome	MAP-1650814	Collagen biosynthesis and modifying enzymes
EWB00_010449	6182.A0A4Z2DXL3	Reactome	MAP-8948216	Collagen chain trimerization
EWB00_010449	6182.A0A4Z2DXL3	COMPARTMENTS	GOCC:0005581	Collagen trimer
EWB00_010449	6182.A0A4Z2DXL3	COMPARTMENTS	GOCC:0032991	Protein-containing complex
EWB00_010449	6182.A0A4Z2DXL3	UniProt Keywords	KW-0176	Collagen
EWB00_010449	6182.A0A4Z2DXL3	Pfam	PF01391	Collagen triple helix repeat (20 copies)
EWB00_010449	6182.A0A4Z2DXL3	InterPro	IPR001007	VWFC domain
EWB00_010449	6182.A0A4Z2DXL3	InterPro	IPR008160	Collagen triple helix repeat
EWB00_010449	6182.A0A4Z2DXL3	InterPro	IPR050149	Collagen superfamily
EWB00_010449	6182.A0A4Z2DXL3	SMART	SM00214	Von Willebrand factor (vWF) type C domain
EWB00_010450	6182.A0A4Z2DXW2	GO Process	GO:0009987	Cellular process
EWB00_010450	6182.A0A4Z2DXW2	GO Function	GO:0005198	Structural molecule activity
EWB00_010450	6182.A0A4Z2DXW2	GO Component	GO:0005581	Collagen trimer
EWB00_010450	6182.A0A4Z2DXW2	GO Component	GO:0032991	Protein-containing complex
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:217	Mixed, incl. Disulfide bond, and Annexin
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:219	Mixed, incl. Disulfide bond, and Annexin
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:221	Mixed, incl. Disulfide bond, and Annexin
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:222	Mostly uncharacterized, incl. Serine-type endopeptidase activity, and Annexin
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:223	Mostly uncharacterized, incl. Annexin, and Serine-type endopeptidase activity
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:224	Mostly uncharacterized, incl. Annexin, and Serine-type endopeptidase activity
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:225	Mixed, incl. Annexin, and Serine-type endopeptidase activity
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:227	Mixed, incl. Annexin, and Serine-type endopeptidase activity
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:229	Mixed, incl. Annexin, and Serine-type endopeptidase activity
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:230	Mixed, incl. Annexin, and Serine-type endopeptidase activity
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:231	Mostly uncharacterized, incl. Trypsin-like serine protease, and Immunoglobulin I-set
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:233	Mixed, incl. Trypsin-like serine protease, and Immunoglobulin I-set
EWB00_010450	6182.A0A4Z2DXW2	STRING clusters	CL:234	Mixed, incl. Immunoglobulin I-set, and Tyrosine-protein kinase
EWB00_010450	6182.A0A4Z2DXW2	KEGG	map04820	Cytoskeleton in muscle cells
EWB00_010450	6182.A0A4Z2DXW2	Reactome	MAP-1474244	Extracellular matrix organization
EWB00_010450	6182.A0A4Z2DXW2	Reactome	MAP-1474290	Collagen formation
EWB00_010450	6182.A0A4Z2DXW2	Reactome	MAP-1650814	Collagen biosynthesis and modifying enzymes
EWB00_010450	6182.A0A4Z2DXW2	Reactome	MAP-8948216	Collagen chain trimerization
EWB00_010450	6182.A0A4Z2DXW2	COMPARTMENTS	GOCC:0005581	Collagen trimer
EWB00_010450	6182.A0A4Z2DXW2	COMPARTMENTS	GOCC:0032991	Protein-containing complex
EWB00_010450	6182.A0A4Z2DXW2	UniProt Keywords	KW-0176	Collagen
EWB00_010450	6182.A0A4Z2DXW2	UniProt Keywords	KW-0472	Membrane
EWB00_010450	6182.A0A4Z2DXW2	UniProt Keywords	KW-0812	Transmembrane
EWB00_010450	6182.A0A4Z2DXW2	UniProt Keywords	KW-0964	Secreted
EWB00_010450	6182.A0A4Z2DXW2	UniProt Keywords	KW-1133	Transmembrane helix
EWB00_010450	6182.A0A4Z2DXW2	Pfam	PF01391	Collagen triple helix repeat (20 copies)
EWB00_010450	6182.A0A4Z2DXW2	InterPro	IPR000885	Fibrillar collagen, C-terminal
EWB00_010450	6182.A0A4Z2DXW2	InterPro	IPR008160	Collagen triple helix repeat
EWB00_010450	6182.A0A4Z2DXW2	InterPro	IPR050938	Collagen and Collagen-like Structural Proteins
EWB00_010450	6182.A0A4Z2DXW2	SMART	SM00038	Fibrillar collagens C-terminal domain
EWB00_010647	6182.Q5DHL6	GO Process	GO:0000018	Regulation of DNA recombination
EWB00_010647	6182.Q5DHL6	GO Process	GO:0006282	Regulation of DNA repair
EWB00_010647	6182.Q5DHL6	GO Process	GO:0006355	Regulation of DNA-templated transcription
EWB00_010647	6182.Q5DHL6	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
EWB00_010647	6182.Q5DHL6	GO Process	GO:0006996	Organelle organization
EWB00_010647	6182.Q5DHL6	GO Process	GO:0007010	Cytoskeleton organization
EWB00_010647	6182.Q5DHL6	GO Process	GO:0007015	Actin filament organization
EWB00_010647	6182.Q5DHL6	GO Process	GO:0009889	Regulation of biosynthetic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0009891	Positive regulation of biosynthetic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0009893	Positive regulation of metabolic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0009987	Cellular process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0010468	Regulation of gene expression
EWB00_010647	6182.Q5DHL6	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0010569	Regulation of double-strand break repair via homologous recombination
EWB00_010647	6182.Q5DHL6	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0016043	Cellular component organization
EWB00_010647	6182.Q5DHL6	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0019222	Regulation of metabolic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0030029	Actin filament-based process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0030036	Actin cytoskeleton organization
EWB00_010647	6182.Q5DHL6	GO Process	GO:0034314	Arp2/3 complex-mediated actin nucleation
EWB00_010647	6182.Q5DHL6	GO Process	GO:0045010	Actin nucleation
EWB00_010647	6182.Q5DHL6	GO Process	GO:0045739	Positive regulation of DNA repair
EWB00_010647	6182.Q5DHL6	GO Process	GO:0045893	Positive regulation of DNA-templated transcription
EWB00_010647	6182.Q5DHL6	GO Process	GO:0045911	Positive regulation of DNA recombination
EWB00_010647	6182.Q5DHL6	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
EWB00_010647	6182.Q5DHL6	GO Process	GO:0048518	Positive regulation of biological process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0048522	Positive regulation of cellular process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0048583	Regulation of response to stimulus
EWB00_010647	6182.Q5DHL6	GO Process	GO:0048584	Positive regulation of response to stimulus
EWB00_010647	6182.Q5DHL6	GO Process	GO:0050789	Regulation of biological process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0050794	Regulation of cellular process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0051052	Regulation of DNA metabolic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0051054	Positive regulation of DNA metabolic process
EWB00_010647	6182.Q5DHL6	GO Process	GO:0051252	Regulation of RNA metabolic process
